51 2 0 | ὣς ἔφατʼ οὐδʼ ἀπίθησε διάκτορος ἀργεϊφόντης αὐτίκʼ ἔπειθʼ ὑπὸ ποσσὶν ἐδήσατο καλὰ πέδιλα ἀμβρόσια χρύσεια τά μιν φέρον ἠμὲν ἐφʼ ὑγρὴν ἠδʼ ἐπʼ ἀπείρονα γαῖαν ἅμα πνοιῇς ἀνέμοιο εἵλετο δὲ ῥάβδον τῇ τʼ ἀνδρῶν ὄμματα θέλγει ὧν ἐθέλει τοὺς δʼ αὖτε καὶ ὑπνώοντας ἐγείρει τὴν μετὰ χερσὶν ἔχων πέτετο κρατὺς ἀργεϊφόντης | Il.24.339-Il.24.345 Od.5.43-Od.5.49
6 30 18 | τὸν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς | Il.10.382-Il.10.382 Il.10.423-Il.10.423 Il.10.554-Il.10.554 Il.19.154-Il.19.154 Il.19.215-Il.19.215 Od.7.207-Od.7.207 Od.7.302-Od.7.302 Od.8.152-Od.8.152 Od.8.412-Od.8.412 Od.9.1-Od.9.1 Od.11.354-Od.11.354 Od.11.377-Od.11.377 Od.14.191-Od.14.191 Od.14.390-Od.14.390 Od.15.380-Od.15.380 Od.16.201-Od.16.201 Od.17.16-Od.17.16 Od.17.192-Od.17.192 Od.17.353-Od.17.353 Od.18.124-Od.18.124 Od.18.365-Od.18.365 Od.19.41-Od.19.41 Od.20.226-Od.20.226 Od.22.105-Od.22.105 Od.22.170-Od.22.170 Od.23.129-Od.23.129 Od.24.302-Od.24.302 Od.24.330-Od.24.330 Od.24.356-Od.24.356 Od.24.406-Od.24.406
6 2 0 | τὸν δʼ ἐπιμειδήσας προσέφη πολύμητις Ὀδυσσεύς | Il.10.400-Il.10.400 Od.22.371-Od.22.371
6 3 2 | ἀλλʼ ἄγε δεῦρο πέπον παρʼ ἔμʼ | Il.11.314-Il.11.314 Il.17.179-Il.17.179 Od.22.233-Od.22.233
6 2 0 | αἶψα δʼ Ὀδυσσῆα προσεφώνεεν ἐγγὺς ἐόντα | Il.11.346-Il.11.346 Od.22.163-Od.22.163
6 2 0 | ὣς ἄρα φωνήσας ἵμασεν καλλίτριχας ἵππους | Il.11.531-Il.11.531 Od.5.380-Od.5.380
6 2 0 | οἵη πάρος ἔσκεν ἐνὶ γναμπτοῖσι μέλεσσιν | Il.11.669-Il.11.669 Od.21.283-Od.21.283
6 2 0 | ἀρρήκτους ἀλύτους ὄφρʼ ἔμπεδον αὖθι μένοιεν | Il.13.37-Il.13.37 Od.8.275-Od.8.275
6 5 4 | ἦ μέγα θαῦμα τόδʼ ὀφθαλμοῖσιν ὁρῶμαι | Il.13.99-Il.13.99 Il.15.286-Il.15.286 Il.20.344-Il.20.344 Il.21.54-Il.21.54 Od.19.36-Od.19.36
6 2 0 | τὸν δʼ ἠμείβετʼ ἔπειτα Ποσειδάων ἐνοσίχθων | Il.13.231-Il.13.231 Od.13.146-Od.13.146
6 2 0 | μολπῆς τε γλυκερῆς καὶ ἀμύμονος ὀρχηθμοῖο | Il.13.637-Il.13.637 Od.23.145-Od.23.145
6 2 0 | ὅππῃ σε κραδίη θυμός τε κελεύει | Il.13.784-Il.13.784 Od.14.517-Od.14.517
6 7 4 | ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων | Il.14.83-Il.14.83 Od.1.64-Od.1.64 Od.3.230-Od.3.230 Od.5.22-Od.5.22 Od.19.492-Od.19.492 Od.21.168-Od.21.168 Od.23.70-Od.23.70
6 2 0 | τρίγληνα μορόεντα χάρις δʼ ἀπελάμπετο πολλή | Il.14.183-Il.14.183 Od.18.298-Od.18.298
6 3 0 | ἐθέλεις καί τοι φίλον ἔπλετο θυμῷ | Il.14.337-Il.14.337 Od.13.145-Od.13.145 Od.18.113-Od.18.113
6 9 0 | καί μιν φωνήσασʼ ἔπεα πτερόεντα προσηύδα | Il.15.35-Il.15.35 Il.15.89-Il.15.89 Od.2.269-Od.2.269 Od.5.117-Od.5.117 Od.7.236-Od.7.236 Od.8.442-Od.8.442 Od.8.460-Od.8.460 Od.13.290-Od.13.290 Od.23.34-Od.23.34
6 2 0 | μάλα τοῦτο ἔπος κατὰ μοῖραν ἔειπες | Il.15.206-Il.15.206 Od.8.141-Od.8.141
6 2 0 | ἀγορήσατο καὶ μετέειπεν ὢ πόποι ἦ | Il.15.285-Il.15.286 Od.13.171-Od.13.172
6 2 0 | εὔχετο χεῖρʼ ὀρέγων εἰς οὐρανὸν ἀστερόεντα | Il.15.371-Il.15.371 Od.9.527-Od.9.527
6 2 0 | ἐν χειρὶ παλίντονον ἠδὲ φαρέτρην ἰοδόκον | Il.15.443-Il.15.444 Od.21.59-Od.21.60
6 2 0 | πέρι μὲν θείειν ταχὺν ἠδὲ μαχητήν | Il.16.186-Il.16.186 Od.4.202-Od.4.202
6 2 0 | τὸ δʼ ἀντικρὺ δόρυ χάλκεον ἐξεπέρησε | Il.16.346-Il.16.346 Od.10.162-Od.10.162
6 2 0 | δʼ ὥς τʼ αἰγυπιοὶ γαμψώνυχες ἀγκυλοχεῖλαι | Il.16.428-Il.16.428 Od.22.302-Od.22.302
6 4 3 | κὰδ δʼ ἔπεσʼ ἐν κονίῃσι μακών | Il.16.469-Il.16.469 Od.10.163-Od.10.163 Od.18.98-Od.18.98 Od.19.454-Od.19.454
6 3 0 | σπασσάμενος τανύηκες ἄορ παχέος παρὰ μηροῦ | Il.16.473-Il.16.473 Od.10.439-Od.10.439 Od.11.231-Od.11.231
6 2 0 | Ἴλιον εἰς εὔπωλον ἵνα Τρώεσσι μάχοιτο | Il.16.576-Il.16.576 Od.14.71-Od.14.71
6 2 0 | δʼ ἄρʼ ἀρνευτῆρι ἐοικὼς κάππεσʼ ἀπʼ | Il.16.742-Il.16.743 Od.12.413-Od.12.414
6 4 0 | καί ῥʼ ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα | Il.18.72-Il.18.72 Od.2.362-Od.2.362 Od.11.472-Od.11.472 Od.17.40-Od.17.40
6 2 0 | γὰρ οἶος ὅρα πρόσσω καὶ ὀπίσσω | Il.18.250-Il.18.250 Od.24.452-Od.24.452
6 2 0 | ἵνʼ ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν | Il.19.2-Il.19.2 Od.5.2-Od.5.2
6 3 2 | δμῶάς τε καὶ ὑψερεφὲς μέγα δῶμα | Il.19.333-Il.19.333 Od.7.225-Od.7.225 Od.19.526-Od.19.526
6 2 0 | οὐδέ τί σε χρή εὖ νυ | Il.19.420-Il.19.421 Od.19.500-Od.19.501
6 2 0 | καὶ πηγὰς ποταμῶν καὶ πίσεα ποιήεντα | Il.20.9-Il.20.9 Od.6.124-Od.6.124
6 3 0 | τὸν δʼ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς | Il.20.19-Il.20.19 Od.12.384-Od.12.384 Od.13.153-Od.13.153
6 2 0 | λίνῳ ὅτε μιν τέκε μήτηρ εἰ | Il.20.128-Il.20.129 Od.7.198-Od.7.199
6 2 0 | κάλλεος εἵνεκα οἷο ἵνʼ ἀθανάτοισι μετείη | Il.20.235-Il.20.235 Od.15.251-Od.15.251
6 3 2 | δʼ ἄορ ὀξὺ ἐρυσσάμενος παρὰ μηροῦ | Il.21.173-Il.21.173 Od.10.321-Od.10.321 Od.11.24-Od.11.24
6 2 0 | μή ποτέ τις εἴπῃσι κακώτερος ἄλλος | Il.22.106-Il.22.106 Od.21.324-Od.21.324
6 3 2 | ὢ πόποι ἦ μάλα δή με | Il.22.297-Il.22.297 Od.9.507-Od.9.507 Od.13.172-Od.13.172
6 2 0 | μή τοί τι θεῶν μήνιμα γένωμαι | Il.22.358-Il.22.358 Od.11.73-Od.11.73
6 2 0 | σχέσθε φίλοι καί μʼ οἶον ἐάσατε | Il.22.416-Il.22.416 Od.2.70-Od.2.70
6 2 0 | οὔ ποτʼ ἐνὶ πληθυῖ μένεν ἀνδρῶν | Il.22.458-Il.22.458 Od.11.514-Od.11.514
6 2 0 | ἰάνθη καί μιν φωνήσας ἔπεα πτερόεντα | Il.23.600-Il.23.601 Od.4.549-Od.4.550
6 2 0 | τοῖσι δʼ ἀπὸ νύσσης τέτατο δρόμος | Il.23.758-Il.23.758 Od.8.121-Od.8.121
6 2 0 | αὐτὸς δʼ ἐς θάλαμον κατεβήσετο κηώεντα | Il.24.191-Il.24.191 Od.15.99-Od.15.99
6 2 0 | ὄφρα λείψαντε κιοίτην στῆ δʼ ἵππων | Il.24.285-Il.24.286 Od.15.149-Od.15.150
6 2 0 | Ἑρμείαν υἱὸν φίλον ἀντίον ηὔδα Ἑρμεία | Il.24.333-Il.24.334 Od.5.28-Od.5.29
6 2 0 | πρῶτον ὑπηνήτῃ τοῦ περ χαριεστάτη ἥβη | Il.24.348-Il.24.348 Od.10.279-Od.10.279
6 2 0 | ἵνα περ τάδε τοι σόα μίμνῃ | Il.24.382-Il.24.382 Od.13.364-Od.13.364
6 2 0 | ἔπεα πτερόεντα προσηύδα ἆ δείλʼ ἦ | Il.24.517-Il.24.518 Od.18.388-Od.18.389
6 3 2 | ἐλαίῳ ἀμφὶ δέ μιν φᾶρος καλὸν | Il.24.587-Il.24.588 Od.3.466-Od.3.467 Od.23.154-Od.23.155
5 3 2 | εἰς ἅλα δῖαν ἐν δʼ | Il.1.141-Il.1.142 Od.4.577-Od.4.578 Od.11.2-Od.11.3
5 2 0 | ἐπεὶ ἦ πολὺ φέρτερόν ἐστιν | Il.1.169-Il.1.169 Od.12.109-Od.12.109
5 2 0 | ποτὶ δὲ σκῆπτρον βάλε γαίῃ | Il.1.245-Il.1.245 Od.2.80-Od.2.80
5 8 5 | ναὶ δὴ ταῦτά γε πάντα | Il.1.286-Il.1.286 Il.8.146-Il.8.146 Il.10.169-Il.10.169 Il.23.626-Il.23.626 Il.24.379-Il.24.379 Od.4.266-Od.4.266 Od.18.170-Od.18.170 Od.20.37-Od.20.37
5 15 14 | ἄλλο δέ τοι ἐρέω σὺ | Il.1.297-Il.1.297 Il.4.39-Il.4.39 Il.5.259-Il.5.259 Il.9.611-Il.9.611 Il.16.444-Il.16.444 Il.16.851-Il.16.851 Il.21.94-Il.21.94 Od.11.454-Od.11.454 Od.16.281-Od.16.281 Od.16.299-Od.16.299 Od.17.548-Od.17.548 Od.19.236-Od.19.236 Od.19.495-Od.19.495 Od.19.570-Od.19.570 Od.24.248-Od.24.248
5 2 0 | καρπαλίμως τὴν δʼ εἰς ὅρμον | Il.1.435-Il.1.435 Od.15.497-Od.15.497
5 4 3 | ὣς εἰπὼν ἐν χερσὶ τίθει | Il.1.446-Il.1.446 Il.23.624-Il.23.624 Il.23.797-Il.23.797 Od.8.406-Od.8.406
5 4 3 | αὐτὰρ ἐπεί ῥʼ εὔξαντο καὶ | Il.1.458-Il.1.458 Il.2.421-Il.2.421 Od.3.447-Od.3.447 Od.12.359-Od.12.359
5 3 2 | τοῖσιν δʼ ἴκμενον οὖρον ἵει | Il.1.479-Il.1.479 Od.2.420-Od.2.420 Od.15.292-Od.15.292
5 3 2 | ἀνά θʼ ἱστία λευκὰ πέτασσαν | Il.1.480-Il.1.480 Od.4.783-Od.4.783 Od.8.54-Od.8.54
5 3 2 | νῆα μὲν οἵ γε μέλαιναν | Il.1.485-Il.1.485 Od.8.51-Od.8.51 Od.16.325-Od.16.325
5 2 0 | τώ γʼ ὣς βουλεύσαντε διέτμαγεν | Il.1.531-Il.1.531 Od.13.439-Od.13.439
5 2 0 | μὲν ἔνθα καθέζετʼ ἐπὶ θρόνου | Il.1.536-Il.1.536 Od.5.195-Od.5.195
5 15 9 | πατὴρ ἀνδρῶν τε θεῶν τε | Il.1.544-Il.1.544 Il.4.68-Il.4.68 Il.5.426-Il.5.426 Il.8.49-Il.8.49 Il.8.132-Il.8.132 Il.11.182-Il.11.182 Il.15.12-Il.15.12 Il.15.47-Il.15.47 Il.16.458-Il.16.458 Il.20.56-Il.20.56 Il.22.167-Il.22.167 Il.24.103-Il.24.103 Od.1.28-Od.1.28 Od.12.445-Od.12.445 Od.18.137-Od.18.137
5 2 0 | πρῆξαι δʼ ἔμπης οὔ τι | Il.1.562-Il.1.562 Od.2.191-Od.2.191
5 3 2 | ὣς φάτο μείδησεν δὲ θεὰ | Il.1.595-Il.1.595 Il.21.434-Il.21.434 Od.13.287-Od.13.287
5 4 3 | κατὰ θυμὸν ἀρίστη φαίνετο βουλή | Il.2.5-Il.2.5 Od.9.318-Od.9.318 Od.9.424-Od.9.424 Od.11.230-Od.11.230
5 8 7 | στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς | Il.2.20-Il.2.20 Il.2.59-Il.2.59 Il.23.68-Il.23.68 Il.24.682-Il.24.682 Od.4.803-Od.4.803 Od.6.21-Od.6.21 Od.20.32-Od.20.32 Od.23.4-Od.23.4
5 4 0 | ἀγορήσατο καὶ μετέειπεν ὦ φίλοι | Il.2.78-Il.2.79 Od.16.399-Od.16.400 Od.20.244-Od.20.245 Od.24.425-Od.24.426
5 2 0 | γʼ ἐστὶ καὶ ἐσσομένοισι πυθέσθαι | Il.2.119-Il.2.119 Od.24.433-Od.24.433
5 4 3 | Ἀθήνη διογενὲς Λαερτιάδη πολυμήχανʼ Ὀδυσσεῦ | Il.2.172-Il.2.173 Od.13.374-Od.13.375 Od.16.166-Od.16.167 Od.24.541-Od.24.542
5 2 0 | μάψ ἀτὰρ οὐ κατὰ κόσμον | Il.2.214-Il.2.214 Od.3.138-Od.3.138
5 2 0 | ἴδμεν ὅπως ἔσται τάδε ἔργα | Il.2.252-Il.2.252 Od.17.78-Od.17.78
5 2 0 | θαλερὸν δέ οἱ ἔκπεσε δάκρυ | Il.2.266-Il.2.266 Od.16.16-Od.16.16
5 2 0 | καὶ γάρ τίς θʼ ἕνα | Il.2.292-Il.2.292 Od.23.118-Od.23.118
5 2 0 | δὴ νῦν πάντα τελεῖται ἀλλʼ | Il.2.330-Il.2.331 Od.13.178-Od.13.179
5 2 0 | οὐδέ τι μῆχος εὑρέμεναι δυνάμεσθα | Il.2.342-Il.2.343 Od.12.392-Od.12.393
5 3 2 | Τρώεσσι φόνον καὶ κῆρα φέροντες | Il.2.352-Il.2.352 Od.4.273-Od.4.273 Od.8.513-Od.8.513
5 10 7 | Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον | Il.2.434-Il.2.434 Il.9.96-Il.9.96 Il.9.163-Il.9.163 Il.9.677-Il.9.677 Il.9.697-Il.9.697 Il.10.103-Il.10.103 Il.19.146-Il.19.146 Il.19.199-Il.19.199 Od.11.397-Od.11.397 Od.24.121-Od.24.121
5 2 0 | φύλλα καὶ ἄνθεα γίγνεται ὥρῃ | Il.2.468-Il.2.468 Od.9.51-Od.9.51
5 3 0 | ὅς τε θεοῖσι καὶ ἀνθρώποισιν | Il.2.669-Il.2.669 Od.20.112-Od.20.112 Od.22.346-Od.22.346
5 2 0 | ἔνθʼ ὅ γε κεῖτʼ ἀχέων | Il.2.724-Il.2.724 Od.11.195-Od.11.195
5 4 3 | οὐκ οἶος ἅμα τῷ γε | Il.2.745-Il.2.745 Il.2.822-Il.2.822 Il.24.573-Il.24.573 Od.2.11-Od.2.11
5 4 2 | τὸν δʼ ὡς οὖν ἐνόησεν | Il.3.21-Il.3.21 Il.3.30-Il.3.30 Il.11.581-Il.11.581 Od.15.59-Od.15.59
5 3 0 | πρὸς ἀλλήλους ἔπεα πτερόεντʼ ἀγόρευον | Il.3.155-Il.3.155 Il.24.142-Il.24.142 Od.13.165-Od.13.165
5 2 0 | κήρυκες δʼ ἀνὰ ἄστυ θεῶν | Il.3.245-Il.3.245 Od.20.276-Od.20.276
5 2 0 | ἀλλʼ ὅτε δή ῥʼ ἵκοντο | Il.3.264-Il.3.264 Od.16.335-Od.16.335
5 6 4 | προΐει δολιχόσκιον ἔγχος καὶ βάλεν | Il.3.346-Il.3.347 Il.7.244-Il.7.245 Il.11.349-Il.11.350 Il.17.516-Il.17.517 Il.20.273-Il.20.274 Od.24.522-Od.24.523
5 3 2 | φραζώμεθʼ ὅπως ἔσται τάδε ἔργα | Il.4.14-Il.4.14 Il.14.61-Il.14.61 Od.17.274-Od.17.274
5 7 6 | ὣς φάτο τῷ δʼ ἄρα | Il.4.208-Il.4.208 Il.6.51-Il.6.51 Il.11.804-Il.11.804 Il.13.468-Il.13.468 Il.24.507-Il.24.507 Od.4.113-Od.4.113 Od.21.96-Od.21.96
5 10 9 | ἀράβησε δὲ τεύχεʼ ἐπʼ αὐτῷ | Il.4.504-Il.4.504 Il.5.42-Il.5.42 Il.5.58-Il.5.58 Il.5.294-Il.5.294 Il.5.540-Il.5.540 Il.8.260-Il.8.260 Il.13.187-Il.13.187 Il.17.50-Il.17.50 Il.17.311-Il.17.311 Od.24.525-Od.24.525
5 4 0 | τὸν δʼ ὡς οὖν ἐνόησε | Il.5.95-Il.5.95 Il.11.248-Il.11.248 Il.21.49-Il.21.49 Od.24.232-Od.24.232
5 4 3 | τε καὶ ὑψερεφὲς μέγα δῶμα | Il.5.213-Il.5.213 Il.19.333-Il.19.333 Od.7.225-Od.7.225 Od.19.526-Od.19.526
5 2 0 | ἔτι μοι μένος ἔμπεδόν ἐστιν | Il.5.254-Il.5.254 Od.21.426-Od.21.426
5 2 0 | ὅτι οἱ φρεσὶν ἄρτια ᾔδη | Il.5.326-Il.5.326 Od.19.248-Od.19.248
5 2 0 | πετέσθην αἶψα δʼ ἔπειθʼ ἵκοντο | Il.5.366-Il.5.367 Od.15.192-Od.15.193
5 7 5 | κατὰ φρένα καὶ κατὰ θυμὸν | Il.5.671-Il.5.671 Il.15.163-Il.15.163 Il.17.106-Il.17.106 Il.20.264-Il.20.264 Od.1.294-Od.1.294 Od.10.151-Od.10.151 Od.24.235-Od.24.235
5 3 2 | τῶν τε σθένος οὐκ ἀλαπαδνόν | Il.5.783-Il.5.783 Il.7.257-Il.7.257 Od.18.373-Od.18.373
5 2 0 | ἄλλοι μὲν γὰρ πάντες ὅσοι | Il.5.877-Il.5.877 Od.21.232-Od.21.232
5 2 0 | εἰ δέ τίς ἐσσι βροτῶν | Il.6.142-Il.6.142 Od.6.153-Od.6.153
5 2 0 | ἀλλʼ ὅτε δὴ καὶ κεῖνος | Il.6.200-Il.6.200 Od.3.286-Od.3.286
5 3 2 | δʼ ἐς θάλαμον κατεβήσετο κηώεντα | Il.6.288-Il.6.288 Il.24.191-Il.24.191 Od.15.99-Od.15.99
5 2 0 | ἐμοὶ δέ κε κέρδιον εἴη | Il.6.410-Il.6.410 Od.2.74-Od.2.74
5 2 0 | Διί τʼ ἄλλοισίν τε θεοῖσι | Il.6.475-Il.6.475 Od.4.472-Od.4.472
5 2 0 | ἐπὴν τὰ πρῶτα γένηται ἀλλʼ | Il.6.489-Il.6.490 Od.8.553-Od.8.554
5 3 0 | αἴ κέ ποθι Ζεὺς δώῃ | Il.6.526-Il.6.527 Od.12.215-Od.12.216 Od.22.252-Od.22.253
5 4 2 | προσέειπεν ἄναξ Διὸς υἱὸς Ἀπόλλων | Il.7.23-Il.7.23 Il.7.37-Il.7.37 Il.20.103-Il.20.103 Od.8.334-Od.8.334
5 2 0 | Γερήνιος ἱππότα Νέστωρ ἐκ δʼ | Il.7.181-Il.7.182 Od.3.405-Od.3.406
5 2 0 | ἐπεὶ οὔ τινα δείδιμεν ἔμπης | Il.7.196-Il.7.196 Od.2.199-Od.2.199
5 2 0 | γενέσθαι τε τραφέμεν τε ὣς | Il.7.199-Il.7.200 Od.3.28-Od.3.29
5 6 5 | τὸν δὲ μέγʼ ὀχθήσας προσέφη | Il.7.454-Il.7.454 Il.16.48-Il.16.48 Il.17.18-Il.17.18 Il.19.419-Il.19.419 Il.22.14-Il.22.14 Od.4.30-Od.4.30
5 2 0 | τοὺς δὲ χλωρὸν δέος ᾕρει | Il.7.479-Il.7.479 Od.12.243-Od.12.243
5 2 0 | οἱ τέμενος βωμός τε θυήεις | Il.8.48-Il.8.48 Od.8.363-Od.8.363
5 2 0 | πάντας ὑπὸ χλωρὸν δέος εἷλεν | Il.8.77-Il.8.77 Od.22.42-Od.22.42
5 4 0 | καί μιν πρὸς μῦθον ἔειπε | Il.8.280-Il.8.280 Od.17.414-Od.17.414 Od.20.32-Od.20.32 Od.23.165-Od.23.165
5 2 0 | ὅ σʼ ἔτρεφε τυτθὸν ἐόντα | Il.8.283-Il.8.283 Od.11.67-Od.11.67
5 2 0 | καὶ τετελεσμένον ἔσται αἴ κέν | Il.8.286-Il.8.287 Od.18.82-Od.18.83
5 2 0 | θεὰ γλαυκῶπις Ἀθήνη καὶ λίην | Il.8.357-Il.8.358 Od.13.392-Od.13.393
5 2 0 | Διί τʼ ἄλλοισίν τε θεοῖσιν | Il.8.526-Il.8.526 Od.8.432-Od.8.432
5 2 0 | κούροισιν μὲν ταῦτʼ ἐπιτέλλομαι αὐτὰρ | Il.9.68-Il.9.68 Od.8.40-Od.8.40
5 5 4 | ὥς μοι δοκεῖ εἶναι ἄριστα | Il.9.103-Il.9.103 Il.9.314-Il.9.314 Il.12.215-Il.12.215 Il.13.735-Il.13.735 Od.23.130-Od.23.130
5 3 2 | δʼ ἀντίον ἷζεν Ὀδυσσῆος θείοιο | Il.9.218-Il.9.218 Od.5.198-Od.5.198 Od.16.53-Od.16.53
5 2 0 | αὐτῷ τοι μετόπισθʼ ἄχος ἔσσεται | Il.9.249-Il.9.249 Od.22.345-Od.22.345
5 3 0 | ἐγὼ δέ κέ τοι καταλέξω | Il.9.262-Il.9.262 Od.3.80-Od.3.80 Od.14.99-Od.14.99
5 2 0 | ἀνʼ Ἑλλάδα τε Φθίην τε | Il.9.395-Il.9.395 Od.11.496-Od.11.496
5 2 0 | ὀψὲ δὲ δὴ μετέειπε γέρων | Il.9.432-Il.9.432 Od.7.155-Od.7.155
5 3 2 | πολύαινʼ Ὀδυσεῦ μέγα κῦδος Ἀχαιῶν | Il.9.673-Il.9.673 Il.10.544-Il.10.544 Od.12.184-Od.12.184
5 2 0 | κεῖνον μὲν ἐάσομεν ἤ κεν | Il.9.701-Il.9.701 Od.14.183-Od.14.183
5 2 0 | κοιμήσαντο καὶ ὕπνου δῶρον ἕλοντο | Il.9.713-Il.9.713 Od.19.427-Od.19.427
5 2 0 | μέγα δʼ ἔστενε κυδάλιμον κῆρ | Il.10.16-Il.10.16 Od.21.247-Od.21.247
5 2 0 | ἔσται τὸν δʼ ἀπαμειβόμενος προσέφη | Il.10.41-Il.10.42 Od.17.191-Od.17.192
5 3 2 | ὀτρύνει κραδίη καὶ θυμὸς ἀγήνωρ | Il.10.220-Il.10.220 Il.10.319-Il.10.319 Od.18.61-Od.18.61
5 2 0 | ἀλλʼ ὅτε δὴ τάχʼ ἔμελλε | Il.10.365-Il.10.365 Od.4.514-Od.4.514
5 2 0 | ὣς ἄρʼ ἐφώνησεν καὶ ἀπὸ | Il.10.465-Il.10.465 Od.21.163-Od.21.163
5 2 0 | οὔ πω πᾶν εἴρητο ἔπος | Il.10.540-Il.10.540 Od.16.11-Od.16.11
5 2 0 | ῥεῖα θεός γʼ ἐθέλων καὶ | Il.10.556-Il.10.556 Od.3.231-Od.3.231
5 3 0 | διὰ δρυμὰ πυκνὰ καὶ ὕλην | Il.11.118-Il.11.118 Od.10.150-Od.10.150 Od.10.197-Od.10.197
5 3 0 | αὐτὰρ ἐπεὶ δὴ τόν γε | Il.11.478-Il.11.478 Il.16.187-Il.16.187 Od.13.271-Od.13.271
5 2 0 | ἡμεῖς μὲν τὰ ἕκαστα διείπομεν | Il.11.706-Il.11.706 Od.12.16-Od.12.16
5 4 0 | τῆλε φίλων καὶ πατρίδος αἴης | Il.11.817-Il.11.817 Il.16.539-Il.16.539 Od.19.301-Od.19.301 Od.24.290-Od.24.290
5 2 0 | ὀλέθρου πείρατʼ ἐφῆπται ὣς φάτο | Il.12.79-Il.12.80 Od.22.41-Od.22.42
5 2 0 | μένος καὶ χεῖρας ἀάπτους οἳ | Il.12.166-Il.12.167 Od.11.502-Od.11.503
5 3 0 | πρὸς ἠῶ τʼ ἠέλιόν τε | Il.12.239-Il.12.239 Od.9.26-Od.9.26 Od.13.240-Od.13.240
5 2 0 | ἴμεν ὥς τε λέων ὀρεσίτροφος | Il.12.299-Il.12.299 Od.6.130-Od.6.130
5 2 0 | τε πρίν γʼ ὅτε δὴ | Il.12.436-Il.12.437 Od.4.179-Od.4.180
5 3 2 | δʼ ἠμείβετʼ ἔπειτα Ποσειδάων ἐνοσίχθων | Il.13.231-Il.13.231 Il.20.132-Il.20.132 Od.13.146-Od.13.146
5 3 2 | ἀλλʼ ἄγε μηκέτι ταῦτα λεγώμεθα | Il.13.292-Il.13.292 Il.20.244-Il.20.244 Od.13.296-Od.13.296
5 2 0 | δή σε βροτῶν αἰνίζομʼ ἁπάντων | Il.13.374-Il.13.374 Od.8.487-Od.8.487
5 2 0 | νῦν τοι σῶς αἰπὺς ὄλεθρος | Il.13.773-Il.13.773 Od.22.28-Od.22.28
5 3 2 | σε κραδίη θυμός τε κελεύει | Il.13.784-Il.13.784 Od.14.517-Od.14.517 Od.15.339-Od.15.339
5 2 0 | ξίφεσίν τε καὶ ἔγχεσιν ἀμφιγύοισι | Il.14.26-Il.14.26 Od.24.527-Od.24.527
5 2 0 | ὅπως ἔσται τάδε ἔργα εἴ | Il.14.61-Il.14.62 Od.17.78-Od.17.79
5 2 0 | σίγα μή τίς τʼ ἄλλος | Il.14.90-Il.14.90 Od.19.486-Od.19.486
5 2 0 | βῆ δʼ ἴμεν ἐς θάλαμον | Il.14.166-Il.14.166 Od.6.15-Od.6.15
5 2 0 | βῆ ῥʼ ἴμεν ἐκ θαλάμοιο | Il.14.188-Il.14.188 Od.1.441-Od.1.441
5 2 0 | βῆ δὲ θέειν ἐπὶ νῆας | Il.14.354-Il.14.354 Od.14.501-Od.14.501
5 2 0 | δʼ αὖτε προσέειπε Ποσειδάων ἐνοσίχθων | Il.15.205-Il.15.205 Od.8.354-Od.8.354
5 3 0 | θάνατόν τε κακὸν καὶ κῆρα | Il.16.47-Il.16.47 Il.21.66-Il.21.66 Od.22.14-Od.22.14
5 2 0 | οὔτε θεοπροπίης ἐμπάζομαι ἥν τινα | Il.16.50-Il.16.50 Od.1.415-Od.1.415
5 2 0 | δʼ Εὖρός τε Νότος τʼ | Il.16.765-Il.16.765 Od.5.295-Od.5.295
5 2 0 | ὦ φίλοι οὐ μὰν ἧμιν | Il.17.415-Il.17.415 Od.11.344-Od.11.344
5 5 4 | ταῦτα θεῶν ἐν γούνασι κεῖται | Il.17.514-Il.17.514 Il.20.435-Il.20.435 Od.1.267-Od.1.267 Od.1.400-Od.1.400 Od.16.129-Od.16.129
5 2 0 | λύθεν δʼ ὑπὸ γυῖα ἑκάστης | Il.18.31-Il.18.31 Od.18.341-Od.18.341
5 2 0 | ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα τέκνον | Il.18.72-Il.18.73 Od.11.154-Od.11.155
5 2 0 | ὅς τʼ ἐφέηκε πολύφρονά περ | Il.18.108-Il.18.108 Od.14.464-Od.14.464
5 2 0 | ναὶ δὴ ταῦτά γε τέκνον | Il.18.128-Il.18.128 Od.22.486-Od.22.486
5 4 2 | ἀμφὶ πυρὶ στῆσαι τρίποδα μέγαν | Il.18.344-Il.18.344 Il.22.443-Il.22.443 Il.23.40-Il.23.40 Od.8.434-Od.8.434
5 3 2 | ἵνα τοι πὰρ ξείνια θείω | Il.18.387-Il.18.387 Od.5.91-Od.5.91 Od.9.517-Od.9.517
