74 2 0 | εὕδεις Ἀτρέος υἱὲ δαΐφρονος ἱπποδάμοιο οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα ᾧ λαοί τʼ ἐπιτετράφαται καὶ τόσσα μέμηλε νῦν δʼ ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι ὃς σεῦ ἄνευθεν ἐὼν μέγα κήδεται ἠδʼ ἐλεαίρει θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιοὺς πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν Τρώων οὐ γὰρ ἔτʼ ἀμφὶς Ὀλύμπια δώματʼ ἔχοντες ἀθάνατοι φράζονται ἐπέγναμψεν γὰρ ἅπαντας Ἥρη λισσομένη Τρώεσσι δὲ κήδεʼ ἐφῆπται ἐκ Διός ἀλλὰ σὺ σῇσιν ἔχε | 2.23-2.33 2.60-2.70
7 2 0 | Ἀχαιοὶ τεύχεα συλήσωσι νεῶν ἐν ἀγῶνι πεσόντα | 15.427-15.428 16.499-16.500
7 2 0 | τὸν δʼ ἠμείβετʼ ἔπειτα μέγας Τελαμώνιος Αἴας | 15.471-15.471 17.715-17.715
7 2 0 | ὦ Ἀχιλεῦ Πηλῆος υἱὲ μέγα φέρτατʼ Ἀχαιῶν | 16.21-16.21 19.216-19.216
7 4 3 | δὲ μέγʼ ὀχθήσας προσέφη πόδας ὠκὺς Ἀχιλλεύς | 16.48-16.48 18.97-18.97 19.419-19.419 22.14-22.14
7 2 0 | τὴν ἂψ ἐκ χειρῶν ἕλετο κρείων Ἀγαμέμνων | 16.58-16.58 18.445-18.445
7 2 0 | ὣς ἔφατʼ εὐχόμενος τοῦ δʼ ἔκλυε μητίετα | 16.249-16.249 24.314-24.314
7 2 0 | στέρνον γυμνωθέντα παρʼ ἀσπίδα λῦσε δὲ γυῖα | 16.312-16.312 16.400-16.400
7 2 0 | κάππεσεν ἀμφὶ δέ μιν θάνατος χύτο θυμοραϊστής | 16.414-16.414 16.580-16.580
7 2 0 | ἀλλʼ ἔχεο κρατερῶς ὄτρυνε δὲ λαὸν ἅπαντα | 16.501-16.501 17.559-17.559
7 2 0 | ἔνθά κεν ὑψίπυλον Τροίην ἕλον υἷες Ἀχαιῶν | 16.698-16.698 21.544-21.544
7 3 2 | τῷ μιν ἐεισάμενος προσέφη Διὸς υἱὸς Ἀπόλλων | 16.720-16.720 17.326-17.326 20.82-20.82
7 2 0 | ἀρητὸν δὲ τοκεῦσι γόον καὶ πένθος ἔθηκας | 17.37-17.37 24.741-24.741
7 2 0 | ἀντικρὺ δʼ ἁπαλοῖο διʼ αὐχένος ἤλυθʼ ἀκωκή | 17.49-17.49 22.327-22.327
7 2 0 | ὣς ἔφατʼ οὐδʼ ἀπίθησε βοὴν ἀγαθὸς Μενέλαος | 17.246-17.246 17.656-17.656
7 2 0 | τὸν δʼ ἠμείβετʼ ἔπειτα θεὰ Θέτις ἀργυρόπεζα | 18.127-18.127 19.28-19.28
7 2 0 | τὸν δʼ αὖτε προσέειπε ποδήνεμος ὠκέα Ἶρις | 18.183-18.183 18.196-18.196
7 2 0 | ἔκτανʼ ἐνὶ προμάχοισι καὶ Ἕκτορι κῦδος ἔδωκε | 18.456-18.456 19.414-19.414
7 2 0 | μή τοι ταῦτα μετὰ φρεσὶ σῇσι μελόντων | 18.463-18.463 19.29-19.29
7 3 0 | ὣς ἔφατο κλαίουσʼ ἐπὶ δὲ στενάχοντο γυναῖκες | 19.301-19.301 22.515-22.515 24.746-24.746
7 2 0 | ῥῆξε σάκος χρυσὸς γὰρ ἐρύκακε δῶρα θεοῖο | 20.268-20.268 21.165-21.165
7 2 0 | μή ποτʼ ἐπὶ Τρώεσσιν ἀλεξήσειν κακὸν ἦμαρ | 20.315-20.315 21.374-21.374
7 2 0 | ὣς ὅρμαινε μένων ὃ δέ οἱ σχεδὸν | 21.64-21.64 22.131-22.131
7 2 0 | δʼ αὐτοῦ λύτο γούνατα καὶ φίλον ἦτορ | 21.114-21.114 21.425-21.425
7 2 0 | τοῖσι δὲ πᾶσιν ὑφʼ ἵμερον ὦρσε γόοιο | 23.108-23.108 23.153-23.153
7 2 0 | ἐνόησε ποδάρκης δῖος Ἀχιλλεύς στὰς ἀπάνευθε πυρῆς | 23.140-23.141 23.193-23.194
7 2 0 | πρῶτον μὲν κατὰ πυρκαϊὴν σβέσαν αἴθοπι οἴνῳ | 23.250-23.250 24.791-24.791
7 2 0 | χεύαντες δὲ τὸ σῆμα πάλιν κίον αὐτὰρ | 23.257-23.257 24.801-24.801
7 2 0 | ἂν δʼ ἄρα Μηριόνης θεράπων ἐῢς Ἰδομενῆος | 23.860-23.860 23.888-23.888
7 2 0 | κῆρυξ καὶ Πρίαμος πυκινὰ φρεσὶ μήδεʼ ἔχοντες | 24.282-24.282 24.674-24.674
7 5 4 | τὸν δʼ ἠμείβετʼ ἔπειτα γέρων Πρίαμος θεοειδής | 24.372-24.372 24.386-24.386 24.405-24.405 24.552-24.552 24.659-24.659
6 3 2 | ὣς ἔφατʼ ἔδεισεν δʼ ὃ γέρων | 1.33-1.33 24.571-24.571 24.689-24.689
6 2 0 | κλῦθί μευ ἀργυρότοξʼ ὃς Χρύσην ἀμφιβέβηκας | 1.37-1.37 1.451-1.451
6 2 0 | τε ζαθέην Τενέδοιό τε ἶφι ἀνάσσεις | 1.38-1.38 1.452-1.452
6 2 0 | δʼ ἠμείβετʼ ἔπειτα ποδάρκης δῖος Ἀχιλλεύς | 1.121-1.121 18.181-18.181
6 5 0 | τὸν δʼ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων | 1.130-1.130 1.285-1.285 2.369-2.369 4.188-4.188 10.42-10.42
6 13 12 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη | 1.148-1.148 4.349-4.349 4.411-4.411 5.251-5.251 5.888-5.888 10.446-10.446 12.230-12.230 14.82-14.82 17.169-17.169 18.284-18.284 22.260-22.260 22.344-22.344 24.559-24.559
6 2 0 | προσέφη πόδας ὠκὺς Ἀχιλλεύς ὤ μοι | 1.148-1.149 16.48-16.49
6 15 4 | καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα | 1.201-1.201 2.7-2.7 4.312-4.312 4.369-4.369 8.101-8.101 10.163-10.163 13.750-13.750 14.138-14.138 16.6-16.6 17.74-17.74 20.331-20.331 21.73-21.73 23.601-23.601 23.625-23.625 24.517-24.517
6 5 4 | δʼ αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη | 1.206-1.206 7.33-7.33 8.357-8.357 22.177-22.177 22.238-22.238
6 3 0 | παρά τε κλισίῃ καὶ νηῒ μελαίνῃ | 1.329-1.329 10.74-10.74 13.267-13.267
6 3 2 | ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε | 1.333-1.333 8.446-8.446 22.296-22.296
6 2 0 | κήρυκες Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν | 1.334-1.334 7.274-7.274
6 2 0 | μίνυνθά περ οὔ τι μάλα δήν | 1.416-1.416 13.573-13.573
6 3 2 | ὣς εἰπὼν ἐν χερσὶ τίθει ὃ | 1.446-1.446 23.624-23.624 23.797-23.797
6 2 0 | ἦμος δʼ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς | 1.477-1.477 24.788-24.788
6 2 0 | πρὸς Ὄλυμπον ἴσαν θεοὶ αἰὲν ἐόντες | 1.494-1.494 21.518-21.518
6 3 2 | δὲ μέγʼ ὀχθήσας προσέφη νεφεληγερέτα Ζεύς | 1.517-1.517 4.30-4.30 7.454-7.454
6 7 3 | τὴν δʼ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς | 1.560-1.560 5.764-5.764 8.469-8.469 14.312-14.312 14.341-14.341 22.182-22.182 24.64-24.64
6 5 4 | ἀμφὶ δʼ ἄρʼ ὤμοισιν βάλετο ξίφος | 2.45-2.45 3.334-3.334 11.29-11.29 16.135-16.135 19.372-19.372
6 3 2 | στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς καί | 2.59-2.59 23.68-23.68 24.682-24.682
6 8 3 | ὦ φίλοι Ἀργείων ἡγήτορες ἠδὲ μέδοντες | 2.79-2.79 9.17-9.17 10.533-10.533 11.276-11.276 11.587-11.587 17.248-17.248 22.378-22.378 23.457-23.457
6 4 0 | ὦ φίλοι ἥρωες Δαναοὶ θεράποντες Ἄρηος | 2.110-2.110 6.67-6.67 15.733-15.733 19.78-19.78
6 3 2 | ὢ πόποι αἰγιόχοιο Διὸς τέκος Ἀτρυτώνη | 2.157-2.157 5.714-5.714 21.420-21.420
6 4 2 | οἶκον δὲ φίλην ἐς πατρίδα γαῖαν | 2.158-2.158 2.174-2.174 4.180-4.180 5.687-5.687
6 2 0 | ἀλλʼ ἴθι νῦν κατὰ λαὸν Ἀχαιῶν | 2.163-2.163 2.179-2.179
6 4 2 | βῆ δὲ κατʼ Οὐλύμποιο καρήνων ἀΐξασα | 2.167-2.167 4.74-4.74 22.187-22.187 24.121-24.121
6 2 0 | σκῆπτρόν τʼ ἠδὲ θέμιστας ἵνά σφισι | 2.206-2.206 9.99-9.99
6 2 0 | ὣς ἔφατʼ Ἀργεῖοι δὲ μέγʼ ἴαχον | 2.333-2.333 2.394-2.394
6 2 0 | χηνῶν ἢ γεράνων ἢ κύκνων δουλιχοδείρων | 2.460-2.460 15.692-15.692
6 3 0 | τοῖς δὲ τριήκοντα γλαφυραὶ νέες ἐστιχόωντο | 2.516-2.516 2.680-2.680 2.733-2.733
6 2 0 | γλαφυραὶ νέες ἐστιχόωντο οἳ δʼ ἔχον | 2.602-2.603 2.733-2.734
6 2 0 | τῶν ἄλλων Δαναῶν μετʼ ἀμύμονα Πηλεΐωνα | 2.674-2.674 17.280-17.280
6 2 0 | ἐρχομένων μάλα δʼ ὦκα διέπρησσον πεδίοιο | 2.785-2.785 3.14-3.14
6 2 0 | ὣς ἔφαθʼ Ἕκτωρ δʼ οὔ τι | 2.807-2.807 6.102-6.102
6 2 0 | οὐκ οἶος ἅμα τῷ γε δύω | 2.822-2.822 24.573-24.573
6 2 0 | ἐξ Ἀμυδῶνος ἀπʼ Ἀξιοῦ εὐρὺ ῥέοντος | 2.849-2.849 16.288-16.288
6 2 0 | ἢ ἔλαφον κεραὸν ἢ ἄγριον αἶγα | 3.24-3.24 15.271-15.271
6 7 6 | ἑτάρων εἰς ἔθνος ἐχάζετο κῆρʼ ἀλεείνων | 3.32-3.32 11.585-11.585 13.566-13.566 13.596-13.596 13.648-13.648 14.408-14.408 16.817-16.817
6 2 0 | τὸν δʼ Ἕκτωρ νείκεσσεν ἰδὼν αἰσχροῖς | 3.38-3.38 6.325-6.325
6 15 12 | ὣς ἔφαθʼ οἳ δʼ ἄρα πάντες | 3.95-3.95 7.344-7.344 7.398-7.398 7.403-7.403 9.29-9.29 9.50-9.50 9.430-9.430 9.693-9.693 9.710-9.710 10.218-10.218 10.313-10.313 13.487-13.487 23.539-23.539 23.676-23.676 23.784-23.784
6 4 0 | Τρώων θʼ ἱπποδάμων καὶ Ἀχαιῶν χαλκοχιτώνων | 3.127-3.127 3.131-3.131 3.251-3.251 8.71-8.71
6 2 0 | Ἀχαιὸς ἀνὴρ ἠΰς τε μέγας τε | 3.167-3.167 3.226-3.226
6 2 0 | ἐς μέσσον Τρώων καὶ Ἀχαιῶν ἐστιχόωντο | 3.266-3.266 3.341-3.341
6 4 0 | Ζεῦ πάτερ Ἴδηθεν μεδέων κύδιστε μέγιστε | 3.276-3.276 3.320-3.320 7.202-7.202 24.308-24.308
6 2 0 | μὲν ἄρʼ ἄψορροι προτὶ Ἴλιον ἀπονέοντο | 3.313-3.313 24.330-24.330
6 3 2 | οὐδʼ ἔρρηξεν χαλκός ἀνεγνάμφθη δέ οἱ | 3.348-3.348 7.259-7.259 17.44-17.44
6 2 0 | Ἀργείην Ἑλένην καὶ κτήμαθʼ ἅμʼ αὐτῇ | 3.458-3.458 7.350-7.350
6 2 0 | Ἥρη τʼ Ἀργείη καὶ Ἀλαλκομενηῒς Ἀθήνη | 4.8-4.8 5.908-5.908
6 2 0 | ἄλλοι τὴν δὲ μέγʼ ὀχθήσας προσέφη | 4.29-4.30 15.183-15.184
6 3 2 | ὣς εἰπὼν ὄτρυνε πάρος μεμαυῖαν Ἀθήνην | 4.73-4.73 19.349-19.349 22.186-22.186
6 5 0 | ἀγχοῦ δʼ ἱσταμένη ἔπεα πτερόεντα προσηύδα | 4.92-4.92 5.123-5.123 18.169-18.169 22.215-22.215 22.228-22.228
6 3 0 | ἦ ῥά νύ μοί τι πίθοιο | 4.93-4.93 7.48-7.48 14.190-14.190
6 4 0 | ἀγχοῦ δʼ ἱστάμενος ἔπεα πτερόεντα προσηύδα | 4.203-4.203 13.462-13.462 14.356-14.356 16.537-16.537
6 2 0 | ἀλλʼ ὅτε δή ῥʼ ἵκανον ὅθι | 4.210-4.210 5.780-5.780
6 3 2 | τόφρα δʼ ἐπὶ Τρώων στίχες ἤλυθον | 4.221-4.221 11.412-11.412 17.107-17.107
6 2 0 | δὲ ἰδὼν γήθησεν ἄναξ ἀνδρῶν Ἀγαμέμνων | 4.255-4.255 8.278-8.278
6 2 0 | εἴ περ γάρ τʼ ἄλλοι γε | 4.261-4.261 12.245-12.245
6 2 0 | μὲν γήθησεν ἰδὼν κρείων Ἀγαμέμνων καί | 4.283-4.284 4.311-4.312
6 3 2 | καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα | 4.284-4.284 4.337-4.337 10.191-10.191
6 2 0 | ἑσταότʼ ἔν θʼ ἵπποισι καὶ ἅρμασι | 4.366-4.366 11.198-11.198
6 3 2 | ἀλλʼ ἄγε δὴ καὶ νῶϊ μεδώμεθα | 4.418-4.418 5.718-5.718 24.618-24.618
6 2 0 | οὔτησε ξυστῷ χαλκήρεϊ λῦσε δὲ γυῖα | 4.469-4.469 11.260-11.260
6 2 0 | ῥά τʼ ἐν εἱαμενῇ ἕλεος μεγάλοιο | 4.483-4.483 15.631-15.631
6 3 2 | ὃ δʼ ὕπτιος ἐν κονίῃσι κάππεσεν | 4.522-4.523 13.548-13.549 16.289-16.290
6 2 0 | τὸν δὲ σκότος ὄσσε κάλυψε τὸν | 4.526-4.527 20.393-20.394
6 3 2 | θεὸς δʼ ὣς τίετο δήμῳ τὸν | 5.78-5.79 10.33-10.34 16.605-16.606
6 5 4 | ἣ μὲν ἄρʼ ὣς εἰποῦσʼ ἀπέβη | 5.133-5.133 8.425-8.425 11.210-11.210 18.202-18.202 24.188-24.188
6 2 0 | παρὰ δέ σφιν ἑκάστῳ δίζυγες ἵπποι | 5.195-5.195 10.473-10.473
6 2 0 | ἐξ ἄντυγος ἡνία τείνας Αἰνείαο δʼ | 5.262-5.263 5.322-5.323
6 3 2 | σμερδαλέα ἰάχων ὃ δὲ χερμάδιον λάβε | 5.302-5.302 8.321-8.321 20.285-20.285
6 3 2 | ἐλάαν τὼ δʼ οὐκ ἀέκοντε πετέσθην | 5.366-5.366 8.45-8.45 22.400-22.400
6 2 0 | δʼ οὐ μεῖνε θοός περ ἐὼν | 5.571-5.571 15.585-15.585
6 3 2 | αἰχμητήν τʼ ἔμεναι καὶ θαρσαλέον πολεμιστήν | 5.602-5.602 16.493-16.493 22.269-22.269
6 3 2 | στῆ δὲ μάλʼ ἐγγὺς ἰών καὶ | 5.611-5.611 12.457-12.457 17.347-17.347
6 2 0 | ψυχὴν δʼ Ἄϊδι κλυτοπώλῳ ὣς φάτο | 5.654-5.655 16.625-16.626
6 2 0 | τὸν δὲ κατʼ ὀφθαλμῶν ἐρεβεννὴ νὺξ | 5.659-5.659 13.580-13.580
6 2 0 | ἔπειτα κατὰ φρένα καὶ κατὰ θυμὸν | 5.671-5.671 15.163-15.163
6 2 0 | ἄλοχόν τε φίλην καὶ νήπιον υἱόν | 5.688-5.688 6.366-6.366
6 3 0 | ἔνθα τίνα πρῶτον τίνα δʼ ὕστατον | 5.703-5.703 11.299-11.299 16.692-16.692
6 2 0 | τοὺς δʼ ὡς οὖν ἐνόησε θεὰ | 5.711-5.711 7.17-7.17
6 2 0 | αἰδὼς Ἀργεῖοι κάκʼ ἐλέγχεα εἶδος ἀγητοί | 5.787-5.787 8.228-8.228
6 2 0 | ἐπʼ Ἄρηϊ πρώτῳ ἔχε μώνυχας ἵππους | 5.829-5.829 5.841-5.841
6 2 0 | καί ῥʼ ὀλοφυρόμενος ἔπεα πτερόεντα προσηύδα | 5.871-5.871 11.815-11.815
6 2 0 | οὖτα κατὰ λαπάρην ὃ δʼ ἀνετράπετʼ | 6.64-6.64 14.447-14.447
6 3 2 | Ἕκτωρ δὲ Τρώεσσιν ἐκέκλετο μακρὸν ἀΰσας | 6.110-6.110 8.172-8.172 15.346-15.346
6 3 0 | ὣς ἄρα φωνήσας ἀπέβη κορυθαίολος Ἕκτωρ | 6.116-6.116 6.369-6.369 17.188-17.188
6 2 0 | ἐς μέσον ἀμφοτέρων συνίτην μεμαῶτε μάχεσθαι | 6.120-6.120 20.159-20.159
6 2 0 | δυστήνων δέ τε παῖδες ἐμῷ μένει | 6.127-6.127 21.151-21.151
6 2 0 | αἰὲν ἀριστεύειν καὶ ὑπείροχον ἔμμεναι ἄλλων | 6.208-6.208 11.784-11.784
6 2 0 | Σκαιάς τε πύλας καὶ φηγὸν ἵκανεν | 6.237-6.237 9.354-9.354
6 2 0 | μέγας δέ σε θυμὸς ἀνῆκεν; ἦ | 7.25-7.26 21.395-21.396
6 2 0 | ἰὼν καί μιν πρὸς μῦθον ἔειπεν | 7.46-7.46 11.429-11.429
6 2 0 | καί μιν πρὸς μῦθον ἔειπεν Ἕκτορ | 7.46-7.47 11.522-11.523
6 2 0 | Ἕκτορ υἱὲ Πριάμοιο Διὶ μῆτιν ἀτάλαντε | 7.47-7.47 11.200-11.200
6 5 0 | ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζεν | 7.108-7.108 14.232-14.232 14.297-14.297 15.552-15.552 21.356-21.356
6 2 0 | ὣς εἰπὼν παρέπεισεν ἀδελφειοῦ φρένας ἥρως | 7.120-7.120 13.788-13.788
6 2 0 | καὶ μετέειπεν ὢ πόποι ἦ μέγα | 7.123-7.124 15.285-15.286
6 2 0 | ὦρτο πολὺ πρῶτος μὲν ἄναξ ἀνδρῶν | 7.162-7.162 23.288-23.288
6 2 0 | αὐτὰρ ἐπεὶ δὴ πάντα περὶ χροῒ | 7.207-7.207 14.187-14.187
6 2 0 | ἤλυθεν ἐγχείη στυφέλιξε δέ μιν μεμαῶτα | 7.261-7.261 12.405-12.405
6 2 0 | καί νύ κε δὴ ξιφέεσσʼ αὐτοσχεδὸν | 7.273-7.273 17.530-17.530
6 2 0 | τὸν δʼ ἀπαμειβόμενος προσέφη Τελαμώνιος Αἴας | 7.283-7.283 13.76-13.76
6 3 0 | Ἀτρεΐδη τε καὶ ἄλλοι ἀριστῆες Παναχαιῶν | 7.327-7.327 7.385-7.385 23.236-23.236
6 2 0 | καὶ φυλακῆς μνήσασθε καὶ ἐγρήγορθε ἕκαστος | 7.371-7.371 18.299-18.299
6 2 0 | μῦθον Ἀλεξάνδροιο τοῦ εἵνεκα νεῖκος ὄρωρε | 7.374-7.374 7.388-7.388
6 2 0 | Ἀλέξανδρος κοίλῃς ἐνὶ νηυσὶν ἠγάγετο Τροίηνδʼ | 7.389-7.390 22.115-22.116
6 2 0 | τʼ ἀγέμεν ἕτεροι δὲ μεθʼ ὕλην | 7.418-7.418 7.420-7.420
6 2 0 | τοῖσι δὲ μύθων ἦρχε Ποσειδάων ἐνοσίχθων | 7.445-7.445 21.287-21.287
6 2 0 | ἕλκε δὲ μέσσα λαβών ῥέπε δʼ | 8.72-8.72 22.212-22.212
6 2 0 | τὸν δʼ ἠμείβετʼ ἔπειτα βοὴν ἀγαθὸς | 8.145-8.145 10.60-10.60
6 2 0 | ἕδρῃ τε κρέασίν τε ἰδὲ πλείοις | 8.162-8.162 12.311-12.311
6 2 0 | ὣς εἰπὼν ἵπποισιν ἐκέκλετο φώνησέν τε | 8.184-8.184 23.442-23.442
6 2 0 | ἡμέας τοὺς ἄλλους ἐπεὶ ἦ πολὺ | 8.211-8.211 20.135-20.135
6 3 0 | Ἕκτωρ Πριαμίδης ὅτε οἱ Ζεὺς κῦδος | 8.216-8.216 11.300-11.300 19.204-19.204
6 4 3 | παρά τε κλισίας καὶ νῆας Ἀχαιῶν | 8.220-8.220 11.617-11.617 13.167-13.167 13.208-13.208
6 2 0 | αὐτίκα δʼ αἰετὸν ἧκε τελειότατον πετεηνῶν | 8.247-8.247 24.315-24.315
6 2 0 | αἴ κέν τι φόως Δαναοῖσι γένηαι | 8.282-8.282 11.797-11.797
6 2 0 | πόλεμον δὲ βάλε στῆθος παρὰ μαζόν | 8.313-8.313 15.577-15.577
6 2 0 | αἶψα δʼ Ἀθηναίην ἔπεα πτερόεντα προσηύδα | 8.351-8.351 19.341-19.341
6 2 0 | Τρωσὶν ἐφʼ ἱπποδάμοισι φέρειν πολύδακρυν Ἄρηα | 8.516-8.516 19.318-19.318
6 3 2 | πρῶϊ δʼ ὑπηοῖοι σὺν τεύχεσι θωρηχθέντες | 8.530-8.530 18.277-18.277 18.303-18.303
6 2 0 | ὣς ἐδαΐζετο θυμὸς ἐνὶ στήθεσσιν Ἀχαιῶν | 9.8-9.8 15.629-15.629
6 2 0 | κάλλει ἐνίκων φῦλα γυναικῶν τὰς μέν | 9.130-9.131 9.272-9.273
6 2 0 | κούρη Βρισῆος ἐπὶ δὲ μέγαν ὅρκον | 9.132-9.132 9.274-9.274
6 4 0 | σχήσεσθʼ ἀλλʼ ἐν νηυσὶ μελαίνῃσιν πεσέεσθαι | 9.235-9.235 12.107-12.107 12.126-12.126 17.639-17.639
6 2 0 | ὦ πέπον ἦ μὲν σοί γε | 9.252-9.252 11.765-11.765
6 2 0 | ἠδὲ γυναῖκας ἐϋζώνους πολιόν τε σίδηρον | 9.366-9.366 23.261-23.261
6 2 0 | ἂν ἔπειτʼ ἀπὸ σεῖο φίλον τέκος | 9.437-9.437 9.444-9.444
6 2 0 | Ἀτρεΐδης ὡς εἴ τινʼ ἀτίμητον μετανάστην | 9.648-9.648 16.59-16.59
6 2 0 | εὗδον παννύχιοι μαλακῷ δεδμημένοι ὕπνῳ ἀλλʼ | 10.2-10.3 24.678-24.679
6 2 0 | αὐτὰρ ὃ βῆ ῥʼ ἰέναι μετὰ | 10.73-10.73 21.205-21.205
6 4 2 | ὦ Νέστορ Νηληϊάδη μέγα κῦδος Ἀχαιῶν | 10.87-10.87 10.555-10.555 11.511-11.511 14.42-14.42
6 2 0 | ἔμʼ ὀτρύνει κραδίη καὶ θυμὸς ἀγήνωρ | 10.220-10.220 10.319-10.319
6 2 0 | τε νόος λεπτὴ δέ τε μῆτις | 10.226-10.226 23.590-23.590
6 2 0 | ἀμφὶ δέ οἱ κυνέην κεφαλῆφιν ἔθηκε | 10.257-10.257 10.261-10.261
6 3 0 | διά τʼ ἔντεα καὶ μέλαν αἷμα | 10.298-10.298 10.469-10.469 23.806-23.806
6 2 0 | δουρὶ δʼ ἐπαΐσσων προσέφη κρατερὸς Διομήδης | 10.369-10.369 11.361-11.361
6 5 2 | τὸν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς | 10.382-10.382 10.423-10.423 10.554-10.554 19.154-19.154 19.215-19.215
6 3 2 | εἷος ὃ ταῦθʼ ὥρμαινε κατὰ φρένα | 10.507-10.507 11.411-11.411 18.15-18.15
6 2 0 | ὄρνυθʼ ἵνʼ ἀθανάτοισι φόως φέροι ἠδὲ | 11.2-11.2 19.2-19.2
6 3 0 | κτείνειν εἰς ὅ κε νῆας ἐϋσσέλμους | 11.193-11.193 11.208-11.208 17.454-17.454
6 2 0 | εὗρʼ υἱὸν Πριάμοιο δαΐφρονος Ἕκτορα δῖον | 11.197-11.197 15.239-15.239
6 2 0 | ἀλλʼ ἄγε δεῦρο πέπον παρʼ ἔμʼ | 11.314-11.314 17.179-17.179
6 2 0 | ὑπαὶ δέ τε κόμπος ὀδόντων γίγνεται | 11.417-11.418 12.149-12.150
6 2 0 | καί μιν πρὸς μῦθον ἔειπεν ὦ | 11.429-11.430 24.682-24.683
6 4 0 | ἐμῷ ὑπὸ δουρὶ τυπεὶς ἀπὸ θυμὸν | 11.433-11.433 12.250-12.250 16.861-16.861 18.92-18.92
6 3 2 | δούπησεν δὲ πεσών ὃ δʼ ἐπεύξατο | 11.449-11.449 13.373-13.373 20.388-20.388
6 2 0 | ἐσσεύαντο κύνες τε καὶ ἀνέρες ἀγροιῶται | 11.549-11.549 15.272-15.272
6 2 0 | ἤϊε πόλλʼ ἀέκων περὶ γὰρ δίε | 11.557-11.557 17.666-17.666
6 2 0 | ἐκ πολέμοιο δυσηχέος ἀλλὰ μάλʼ ἄντην | 11.590-11.590 18.307-18.307
6 2 0 | ἄγγελος ἦλθε θέουσʼ ἀπʼ Ὀλύμπου θωρήσσεσθαι | 11.715-11.715 18.167-18.167
6 2 0 | παρειπών; ἀγαθὴ δὲ παραίφασίς ἐστιν ἑταίρου | 11.793-11.793 15.404-15.404
6 2 0 | πὰρ Ζηνὸς ἐπέφραδε πότνια μήτηρ ἀλλὰ | 11.795-11.796 16.51-16.52
6 4 3 | προτὶ ἄστυ νεῶν ἄπο καὶ κλισιάων | 11.803-11.803 14.146-14.146 16.45-16.45 16.376-16.376
6 2 0 | ἀπὸ δʼ ἕλκεος ἀργαλέοιο αἷμα μέλαν | 11.812-11.813 16.528-16.529
6 3 2 | Πουλυδάμας θρασὺν Ἕκτορα εἶπε παραστάς Ἕκτορ | 12.60-12.61 12.210-12.211 13.725-13.726
6 3 0 | νωνύμνους ἀπολέσθαι ἀπʼ Ἄργεος ἐνθάδʼ Ἀχαιούς | 12.70-12.70 13.227-13.227 14.70-14.70
6 2 0 | ἄλλοι δʼ ἀμφʼ ἄλλῃσι μάχην ἐμάχοντο | 12.175-12.175 15.414-15.414
6 2 0 | ὄφρʼ οἳ τοὺς ἐνάριζον ἀπʼ ἔντεα | 12.195-12.195 15.343-15.343
6 2 0 | ἀσπίδα μὲν πρόσθʼ ἔσχετο πάντοσʼ ἐΐσην | 12.294-12.294 21.581-21.581
6 2 0 | ὃ δʼ ἄρʼ ἀρνευτῆρι ἐοικὼς κάππεσʼ | 12.385-12.386 16.742-16.743
6 2 0 | Τρωσὶν δαμναμένους Διὶ δὲ κρατερῶς ἐνεμέσσα | 13.16-13.16 13.353-13.353
6 3 2 | νύσσοντες ξίφεσίν τε καὶ ἔγχεσιν ἀμφιγύοισιν | 13.147-13.147 15.278-15.278 17.731-17.731
6 2 0 | ἵεντʼ ἀλλήλων ταμέειν χρόα νηλέϊ χαλκῷ | 13.501-13.501 16.761-16.761
6 2 0 | δὲ κατʼ ὀφθαλμῶν ἐρεβεννὴ νὺξ ἐκάλυψεν | 13.580-13.580 22.466-22.466
6 2 0 | οὐδὲ διὰ πρὸ δυνήσατο χαλκὸν ἐλάσσαι | 13.607-13.607 13.647-13.647
6 2 0 | ὃ δὲ λὰξ ἐν στήθεσι βαίνων | 13.618-13.618 16.503-16.503
6 3 2 | τὸν βάλʼ ὑπὸ γναθμοῖο καὶ οὔατος | 13.671-13.671 16.606-16.606 17.617-17.617
6 2 0 | χερσὶν ὑπʼ Ἀργείων κέατο ψυχὰς ὀλέσαντες | 13.763-13.763 24.168-24.168
6 2 0 | Δηΐφοβός τε βίη θʼ Ἑλένοιο ἄνακτος | 13.770-13.770 13.781-13.781
6 2 0 | τοὺς μὲν ὀρινομένους τοὺς δὲ κλονέοντας | 14.14-14.14 15.7-15.7
