51 2 0 | Il.24.339-Il.24.345 Od.5.43-Od.5.49 | ὣς ἔφατʼ οὐδʼ ἀπίθησε διάκτορος ἀργεϊφόντης αὐτίκʼ ἔπειθʼ ὑπὸ ποσσὶν ἐδήσατο καλὰ πέδιλα ἀμβρόσια χρύσεια τά μιν φέρον ἠμὲν ἐφʼ ὑγρὴν ἠδʼ ἐπʼ ἀπείρονα γαῖαν ἅμα πνοιῇς ἀνέμοιο εἵλετο δὲ ῥάβδον τῇ τʼ ἀνδρῶν ὄμματα θέλγει ὧν ἐθέλει τοὺς δʼ αὖτε καὶ ὑπνώοντας ἐγείρει τὴν μετὰ χερσὶν ἔχων πέτετο κρατὺς ἀργεϊφόντης
6 30 18 | Il.10.382-Il.10.382 Il.10.423-Il.10.423 Il.10.554-Il.10.554 Il.19.154-Il.19.154 Il.19.215-Il.19.215 Od.7.207-Od.7.207 Od.7.302-Od.7.302 Od.8.152-Od.8.152 Od.8.412-Od.8.412 Od.9.1-Od.9.1 Od.11.354-Od.11.354 Od.11.377-Od.11.377 Od.14.191-Od.14.191 Od.14.390-Od.14.390 Od.15.380-Od.15.380 Od.16.201-Od.16.201 Od.17.16-Od.17.16 Od.17.192-Od.17.192 Od.17.353-Od.17.353 Od.18.124-Od.18.124 Od.18.365-Od.18.365 Od.19.41-Od.19.41 Od.20.226-Od.20.226 Od.22.105-Od.22.105 Od.22.170-Od.22.170 Od.23.129-Od.23.129 Od.24.302-Od.24.302 Od.24.330-Od.24.330 Od.24.356-Od.24.356 Od.24.406-Od.24.406 | τὸν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς
6 2 0 | Il.10.400-Il.10.400 Od.22.371-Od.22.371 | τὸν δʼ ἐπιμειδήσας προσέφη πολύμητις Ὀδυσσεύς
6 3 2 | Il.11.314-Il.11.314 Il.17.179-Il.17.179 Od.22.233-Od.22.233 | ἀλλʼ ἄγε δεῦρο πέπον παρʼ ἔμʼ
6 2 0 | Il.11.346-Il.11.346 Od.22.163-Od.22.163 | αἶψα δʼ Ὀδυσσῆα προσεφώνεεν ἐγγὺς ἐόντα
6 2 0 | Il.11.531-Il.11.531 Od.5.380-Od.5.380 | ὣς ἄρα φωνήσας ἵμασεν καλλίτριχας ἵππους
6 2 0 | Il.11.669-Il.11.669 Od.21.283-Od.21.283 | οἵη πάρος ἔσκεν ἐνὶ γναμπτοῖσι μέλεσσιν
6 2 0 | Il.13.37-Il.13.37 Od.8.275-Od.8.275 | ἀρρήκτους ἀλύτους ὄφρʼ ἔμπεδον αὖθι μένοιεν
6 5 4 | Il.13.99-Il.13.99 Il.15.286-Il.15.286 Il.20.344-Il.20.344 Il.21.54-Il.21.54 Od.19.36-Od.19.36 | ἦ μέγα θαῦμα τόδʼ ὀφθαλμοῖσιν ὁρῶμαι
6 2 0 | Il.13.231-Il.13.231 Od.13.146-Od.13.146 | τὸν δʼ ἠμείβετʼ ἔπειτα Ποσειδάων ἐνοσίχθων
6 2 0 | Il.13.637-Il.13.637 Od.23.145-Od.23.145 | μολπῆς τε γλυκερῆς καὶ ἀμύμονος ὀρχηθμοῖο
6 2 0 | Il.13.784-Il.13.784 Od.14.517-Od.14.517 | ὅππῃ σε κραδίη θυμός τε κελεύει
6 7 4 | Il.14.83-Il.14.83 Od.1.64-Od.1.64 Od.3.230-Od.3.230 Od.5.22-Od.5.22 Od.19.492-Od.19.492 Od.21.168-Od.21.168 Od.23.70-Od.23.70 | ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων
6 2 0 | Il.14.183-Il.14.183 Od.18.298-Od.18.298 | τρίγληνα μορόεντα χάρις δʼ ἀπελάμπετο πολλή
6 3 0 | Il.14.337-Il.14.337 Od.13.145-Od.13.145 Od.18.113-Od.18.113 | ἐθέλεις καί τοι φίλον ἔπλετο θυμῷ
6 9 0 | Il.15.35-Il.15.35 Il.15.89-Il.15.89 Od.2.269-Od.2.269 Od.5.117-Od.5.117 Od.7.236-Od.7.236 Od.8.442-Od.8.442 Od.8.460-Od.8.460 Od.13.290-Od.13.290 Od.23.34-Od.23.34 | καί μιν φωνήσασʼ ἔπεα πτερόεντα προσηύδα
6 2 0 | Il.15.206-Il.15.206 Od.8.141-Od.8.141 | μάλα τοῦτο ἔπος κατὰ μοῖραν ἔειπες
6 2 0 | Il.15.285-Il.15.286 Od.13.171-Od.13.172 | ἀγορήσατο καὶ μετέειπεν ὢ πόποι ἦ
6 2 0 | Il.15.371-Il.15.371 Od.9.527-Od.9.527 | εὔχετο χεῖρʼ ὀρέγων εἰς οὐρανὸν ἀστερόεντα
6 2 0 | Il.15.443-Il.15.444 Od.21.59-Od.21.60 | ἐν χειρὶ παλίντονον ἠδὲ φαρέτρην ἰοδόκον
6 2 0 | Il.16.186-Il.16.186 Od.4.202-Od.4.202 | πέρι μὲν θείειν ταχὺν ἠδὲ μαχητήν
6 2 0 | Il.16.346-Il.16.346 Od.10.162-Od.10.162 | τὸ δʼ ἀντικρὺ δόρυ χάλκεον ἐξεπέρησε
6 2 0 | Il.16.428-Il.16.428 Od.22.302-Od.22.302 | δʼ ὥς τʼ αἰγυπιοὶ γαμψώνυχες ἀγκυλοχεῖλαι
6 4 3 | Il.16.469-Il.16.469 Od.10.163-Od.10.163 Od.18.98-Od.18.98 Od.19.454-Od.19.454 | κὰδ δʼ ἔπεσʼ ἐν κονίῃσι μακών
6 3 0 | Il.16.473-Il.16.473 Od.10.439-Od.10.439 Od.11.231-Od.11.231 | σπασσάμενος τανύηκες ἄορ παχέος παρὰ μηροῦ
6 2 0 | Il.16.576-Il.16.576 Od.14.71-Od.14.71 | Ἴλιον εἰς εὔπωλον ἵνα Τρώεσσι μάχοιτο
6 2 0 | Il.16.742-Il.16.743 Od.12.413-Od.12.414 | δʼ ἄρʼ ἀρνευτῆρι ἐοικὼς κάππεσʼ ἀπʼ
6 4 0 | Il.18.72-Il.18.72 Od.2.362-Od.2.362 Od.11.472-Od.11.472 Od.17.40-Od.17.40 | καί ῥʼ ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα
6 2 0 | Il.18.250-Il.18.250 Od.24.452-Od.24.452 | γὰρ οἶος ὅρα πρόσσω καὶ ὀπίσσω
6 2 0 | Il.19.2-Il.19.2 Od.5.2-Od.5.2 | ἵνʼ ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν
6 3 2 | Il.19.333-Il.19.333 Od.7.225-Od.7.225 Od.19.526-Od.19.526 | δμῶάς τε καὶ ὑψερεφὲς μέγα δῶμα
6 2 0 | Il.19.420-Il.19.421 Od.19.500-Od.19.501 | οὐδέ τί σε χρή εὖ νυ
6 2 0 | Il.20.9-Il.20.9 Od.6.124-Od.6.124 | καὶ πηγὰς ποταμῶν καὶ πίσεα ποιήεντα
6 3 0 | Il.20.19-Il.20.19 Od.12.384-Od.12.384 Od.13.153-Od.13.153 | τὸν δʼ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς
6 2 0 | Il.20.128-Il.20.129 Od.7.198-Od.7.199 | λίνῳ ὅτε μιν τέκε μήτηρ εἰ
6 2 0 | Il.20.235-Il.20.235 Od.15.251-Od.15.251 | κάλλεος εἵνεκα οἷο ἵνʼ ἀθανάτοισι μετείη
6 3 2 | Il.21.173-Il.21.173 Od.10.321-Od.10.321 Od.11.24-Od.11.24 | δʼ ἄορ ὀξὺ ἐρυσσάμενος παρὰ μηροῦ
6 2 0 | Il.22.106-Il.22.106 Od.21.324-Od.21.324 | μή ποτέ τις εἴπῃσι κακώτερος ἄλλος
6 3 2 | Il.22.297-Il.22.297 Od.9.507-Od.9.507 Od.13.172-Od.13.172 | ὢ πόποι ἦ μάλα δή με
6 2 0 | Il.22.358-Il.22.358 Od.11.73-Od.11.73 | μή τοί τι θεῶν μήνιμα γένωμαι
6 2 0 | Il.22.416-Il.22.416 Od.2.70-Od.2.70 | σχέσθε φίλοι καί μʼ οἶον ἐάσατε
6 2 0 | Il.22.458-Il.22.458 Od.11.514-Od.11.514 | οὔ ποτʼ ἐνὶ πληθυῖ μένεν ἀνδρῶν
6 2 0 | Il.23.600-Il.23.601 Od.4.549-Od.4.550 | ἰάνθη καί μιν φωνήσας ἔπεα πτερόεντα
6 2 0 | Il.23.758-Il.23.758 Od.8.121-Od.8.121 | τοῖσι δʼ ἀπὸ νύσσης τέτατο δρόμος
6 2 0 | Il.24.191-Il.24.191 Od.15.99-Od.15.99 | αὐτὸς δʼ ἐς θάλαμον κατεβήσετο κηώεντα
6 2 0 | Il.24.285-Il.24.286 Od.15.149-Od.15.150 | ὄφρα λείψαντε κιοίτην στῆ δʼ ἵππων
6 2 0 | Il.24.333-Il.24.334 Od.5.28-Od.5.29 | Ἑρμείαν υἱὸν φίλον ἀντίον ηὔδα Ἑρμεία
6 2 0 | Il.24.348-Il.24.348 Od.10.279-Od.10.279 | πρῶτον ὑπηνήτῃ τοῦ περ χαριεστάτη ἥβη
6 2 0 | Il.24.382-Il.24.382 Od.13.364-Od.13.364 | ἵνα περ τάδε τοι σόα μίμνῃ
6 2 0 | Il.24.517-Il.24.518 Od.18.388-Od.18.389 | ἔπεα πτερόεντα προσηύδα ἆ δείλʼ ἦ
6 3 2 | Il.24.587-Il.24.588 Od.3.466-Od.3.467 Od.23.154-Od.23.155 | ἐλαίῳ ἀμφὶ δέ μιν φᾶρος καλὸν
5 3 2 | Il.1.141-Il.1.142 Od.4.577-Od.4.578 Od.11.2-Od.11.3 | εἰς ἅλα δῖαν ἐν δʼ
5 2 0 | Il.1.169-Il.1.169 Od.12.109-Od.12.109 | ἐπεὶ ἦ πολὺ φέρτερόν ἐστιν
5 2 0 | Il.1.245-Il.1.245 Od.2.80-Od.2.80 | ποτὶ δὲ σκῆπτρον βάλε γαίῃ
5 8 5 | Il.1.286-Il.1.286 Il.8.146-Il.8.146 Il.10.169-Il.10.169 Il.23.626-Il.23.626 Il.24.379-Il.24.379 Od.4.266-Od.4.266 Od.18.170-Od.18.170 Od.20.37-Od.20.37 | ναὶ δὴ ταῦτά γε πάντα
5 15 14 | Il.1.297-Il.1.297 Il.4.39-Il.4.39 Il.5.259-Il.5.259 Il.9.611-Il.9.611 Il.16.444-Il.16.444 Il.16.851-Il.16.851 Il.21.94-Il.21.94 Od.11.454-Od.11.454 Od.16.281-Od.16.281 Od.16.299-Od.16.299 Od.17.548-Od.17.548 Od.19.236-Od.19.236 Od.19.495-Od.19.495 Od.19.570-Od.19.570 Od.24.248-Od.24.248 | ἄλλο δέ τοι ἐρέω σὺ
5 2 0 | Il.1.435-Il.1.435 Od.15.497-Od.15.497 | καρπαλίμως τὴν δʼ εἰς ὅρμον
5 4 3 | Il.1.446-Il.1.446 Il.23.624-Il.23.624 Il.23.797-Il.23.797 Od.8.406-Od.8.406 | ὣς εἰπὼν ἐν χερσὶ τίθει
5 4 3 | Il.1.458-Il.1.458 Il.2.421-Il.2.421 Od.3.447-Od.3.447 Od.12.359-Od.12.359 | αὐτὰρ ἐπεί ῥʼ εὔξαντο καὶ
5 3 2 | Il.1.479-Il.1.479 Od.2.420-Od.2.420 Od.15.292-Od.15.292 | τοῖσιν δʼ ἴκμενον οὖρον ἵει
5 3 2 | Il.1.480-Il.1.480 Od.4.783-Od.4.783 Od.8.54-Od.8.54 | ἀνά θʼ ἱστία λευκὰ πέτασσαν
5 3 2 | Il.1.485-Il.1.485 Od.8.51-Od.8.51 Od.16.325-Od.16.325 | νῆα μὲν οἵ γε μέλαιναν
5 2 0 | Il.1.531-Il.1.531 Od.13.439-Od.13.439 | τώ γʼ ὣς βουλεύσαντε διέτμαγεν
5 2 0 | Il.1.536-Il.1.536 Od.5.195-Od.5.195 | μὲν ἔνθα καθέζετʼ ἐπὶ θρόνου
5 15 9 | Il.1.544-Il.1.544 Il.4.68-Il.4.68 Il.5.426-Il.5.426 Il.8.49-Il.8.49 Il.8.132-Il.8.132 Il.11.182-Il.11.182 Il.15.12-Il.15.12 Il.15.47-Il.15.47 Il.16.458-Il.16.458 Il.20.56-Il.20.56 Il.22.167-Il.22.167 Il.24.103-Il.24.103 Od.1.28-Od.1.28 Od.12.445-Od.12.445 Od.18.137-Od.18.137 | πατὴρ ἀνδρῶν τε θεῶν τε
5 2 0 | Il.1.562-Il.1.562 Od.2.191-Od.2.191 | πρῆξαι δʼ ἔμπης οὔ τι
5 3 2 | Il.1.595-Il.1.595 Il.21.434-Il.21.434 Od.13.287-Od.13.287 | ὣς φάτο μείδησεν δὲ θεὰ
5 4 3 | Il.2.5-Il.2.5 Od.9.318-Od.9.318 Od.9.424-Od.9.424 Od.11.230-Od.11.230 | κατὰ θυμὸν ἀρίστη φαίνετο βουλή
5 8 7 | Il.2.20-Il.2.20 Il.2.59-Il.2.59 Il.23.68-Il.23.68 Il.24.682-Il.24.682 Od.4.803-Od.4.803 Od.6.21-Od.6.21 Od.20.32-Od.20.32 Od.23.4-Od.23.4 | στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς
5 4 0 | Il.2.78-Il.2.79 Od.16.399-Od.16.400 Od.20.244-Od.20.245 Od.24.425-Od.24.426 | ἀγορήσατο καὶ μετέειπεν ὦ φίλοι
5 2 0 | Il.2.119-Il.2.119 Od.24.433-Od.24.433 | γʼ ἐστὶ καὶ ἐσσομένοισι πυθέσθαι
5 4 3 | Il.2.172-Il.2.173 Od.13.374-Od.13.375 Od.16.166-Od.16.167 Od.24.541-Od.24.542 | Ἀθήνη διογενὲς Λαερτιάδη πολυμήχανʼ Ὀδυσσεῦ
5 2 0 | Il.2.214-Il.2.214 Od.3.138-Od.3.138 | μάψ ἀτὰρ οὐ κατὰ κόσμον
5 2 0 | Il.2.252-Il.2.252 Od.17.78-Od.17.78 | ἴδμεν ὅπως ἔσται τάδε ἔργα
5 2 0 | Il.2.266-Il.2.266 Od.16.16-Od.16.16 | θαλερὸν δέ οἱ ἔκπεσε δάκρυ
5 2 0 | Il.2.292-Il.2.292 Od.23.118-Od.23.118 | καὶ γάρ τίς θʼ ἕνα
5 2 0 | Il.2.330-Il.2.331 Od.13.178-Od.13.179 | δὴ νῦν πάντα τελεῖται ἀλλʼ
5 2 0 | Il.2.342-Il.2.343 Od.12.392-Od.12.393 | οὐδέ τι μῆχος εὑρέμεναι δυνάμεσθα
5 3 2 | Il.2.352-Il.2.352 Od.4.273-Od.4.273 Od.8.513-Od.8.513 | Τρώεσσι φόνον καὶ κῆρα φέροντες
5 10 7 | Il.2.434-Il.2.434 Il.9.96-Il.9.96 Il.9.163-Il.9.163 Il.9.677-Il.9.677 Il.9.697-Il.9.697 Il.10.103-Il.10.103 Il.19.146-Il.19.146 Il.19.199-Il.19.199 Od.11.397-Od.11.397 Od.24.121-Od.24.121 | Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
5 2 0 | Il.2.468-Il.2.468 Od.9.51-Od.9.51 | φύλλα καὶ ἄνθεα γίγνεται ὥρῃ
5 3 0 | Il.2.669-Il.2.669 Od.20.112-Od.20.112 Od.22.346-Od.22.346 | ὅς τε θεοῖσι καὶ ἀνθρώποισιν
5 2 0 | Il.2.724-Il.2.724 Od.11.195-Od.11.195 | ἔνθʼ ὅ γε κεῖτʼ ἀχέων
5 4 3 | Il.2.745-Il.2.745 Il.2.822-Il.2.822 Il.24.573-Il.24.573 Od.2.11-Od.2.11 | οὐκ οἶος ἅμα τῷ γε
5 4 2 | Il.3.21-Il.3.21 Il.3.30-Il.3.30 Il.11.581-Il.11.581 Od.15.59-Od.15.59 | τὸν δʼ ὡς οὖν ἐνόησεν
5 3 0 | Il.3.155-Il.3.155 Il.24.142-Il.24.142 Od.13.165-Od.13.165 | πρὸς ἀλλήλους ἔπεα πτερόεντʼ ἀγόρευον
5 2 0 | Il.3.245-Il.3.245 Od.20.276-Od.20.276 | κήρυκες δʼ ἀνὰ ἄστυ θεῶν
5 2 0 | Il.3.264-Il.3.264 Od.16.335-Od.16.335 | ἀλλʼ ὅτε δή ῥʼ ἵκοντο
5 6 4 | Il.3.346-Il.3.347 Il.7.244-Il.7.245 Il.11.349-Il.11.350 Il.17.516-Il.17.517 Il.20.273-Il.20.274 Od.24.522-Od.24.523 | προΐει δολιχόσκιον ἔγχος καὶ βάλεν
5 3 2 | Il.4.14-Il.4.14 Il.14.61-Il.14.61 Od.17.274-Od.17.274 | φραζώμεθʼ ὅπως ἔσται τάδε ἔργα
5 7 6 | Il.4.208-Il.4.208 Il.6.51-Il.6.51 Il.11.804-Il.11.804 Il.13.468-Il.13.468 Il.24.507-Il.24.507 Od.4.113-Od.4.113 Od.21.96-Od.21.96 | ὣς φάτο τῷ δʼ ἄρα
5 10 9 | Il.4.504-Il.4.504 Il.5.42-Il.5.42 Il.5.58-Il.5.58 Il.5.294-Il.5.294 Il.5.540-Il.5.540 Il.8.260-Il.8.260 Il.13.187-Il.13.187 Il.17.50-Il.17.50 Il.17.311-Il.17.311 Od.24.525-Od.24.525 | ἀράβησε δὲ τεύχεʼ ἐπʼ αὐτῷ
5 4 0 | Il.5.95-Il.5.95 Il.11.248-Il.11.248 Il.21.49-Il.21.49 Od.24.232-Od.24.232 | τὸν δʼ ὡς οὖν ἐνόησε
5 4 3 | Il.5.213-Il.5.213 Il.19.333-Il.19.333 Od.7.225-Od.7.225 Od.19.526-Od.19.526 | τε καὶ ὑψερεφὲς μέγα δῶμα
5 2 0 | Il.5.254-Il.5.254 Od.21.426-Od.21.426 | ἔτι μοι μένος ἔμπεδόν ἐστιν
5 2 0 | Il.5.326-Il.5.326 Od.19.248-Od.19.248 | ὅτι οἱ φρεσὶν ἄρτια ᾔδη
5 2 0 | Il.5.366-Il.5.367 Od.15.192-Od.15.193 | πετέσθην αἶψα δʼ ἔπειθʼ ἵκοντο
5 7 5 | Il.5.671-Il.5.671 Il.15.163-Il.15.163 Il.17.106-Il.17.106 Il.20.264-Il.20.264 Od.1.294-Od.1.294 Od.10.151-Od.10.151 Od.24.235-Od.24.235 | κατὰ φρένα καὶ κατὰ θυμὸν
5 3 2 | Il.5.783-Il.5.783 Il.7.257-Il.7.257 Od.18.373-Od.18.373 | τῶν τε σθένος οὐκ ἀλαπαδνόν
5 2 0 | Il.5.877-Il.5.877 Od.21.232-Od.21.232 | ἄλλοι μὲν γὰρ πάντες ὅσοι
5 2 0 | Il.6.142-Il.6.142 Od.6.153-Od.6.153 | εἰ δέ τίς ἐσσι βροτῶν
5 2 0 | Il.6.200-Il.6.200 Od.3.286-Od.3.286 | ἀλλʼ ὅτε δὴ καὶ κεῖνος
5 3 2 | Il.6.288-Il.6.288 Il.24.191-Il.24.191 Od.15.99-Od.15.99 | δʼ ἐς θάλαμον κατεβήσετο κηώεντα
5 2 0 | Il.6.410-Il.6.410 Od.2.74-Od.2.74 | ἐμοὶ δέ κε κέρδιον εἴη
5 2 0 | Il.6.475-Il.6.475 Od.4.472-Od.4.472 | Διί τʼ ἄλλοισίν τε θεοῖσι
5 2 0 | Il.6.489-Il.6.490 Od.8.553-Od.8.554 | ἐπὴν τὰ πρῶτα γένηται ἀλλʼ
5 3 0 | Il.6.526-Il.6.527 Od.12.215-Od.12.216 Od.22.252-Od.22.253 | αἴ κέ ποθι Ζεὺς δώῃ
5 4 2 | Il.7.23-Il.7.23 Il.7.37-Il.7.37 Il.20.103-Il.20.103 Od.8.334-Od.8.334 | προσέειπεν ἄναξ Διὸς υἱὸς Ἀπόλλων
5 2 0 | Il.7.181-Il.7.182 Od.3.405-Od.3.406 | Γερήνιος ἱππότα Νέστωρ ἐκ δʼ
5 2 0 | Il.7.196-Il.7.196 Od.2.199-Od.2.199 | ἐπεὶ οὔ τινα δείδιμεν ἔμπης
5 2 0 | Il.7.199-Il.7.200 Od.3.28-Od.3.29 | γενέσθαι τε τραφέμεν τε ὣς
5 6 5 | Il.7.454-Il.7.454 Il.16.48-Il.16.48 Il.17.18-Il.17.18 Il.19.419-Il.19.419 Il.22.14-Il.22.14 Od.4.30-Od.4.30 | τὸν δὲ μέγʼ ὀχθήσας προσέφη
5 2 0 | Il.7.479-Il.7.479 Od.12.243-Od.12.243 | τοὺς δὲ χλωρὸν δέος ᾕρει
5 2 0 | Il.8.48-Il.8.48 Od.8.363-Od.8.363 | οἱ τέμενος βωμός τε θυήεις
5 2 0 | Il.8.77-Il.8.77 Od.22.42-Od.22.42 | πάντας ὑπὸ χλωρὸν δέος εἷλεν
5 4 0 | Il.8.280-Il.8.280 Od.17.414-Od.17.414 Od.20.32-Od.20.32 Od.23.165-Od.23.165 | καί μιν πρὸς μῦθον ἔειπε
5 2 0 | Il.8.283-Il.8.283 Od.11.67-Od.11.67 | ὅ σʼ ἔτρεφε τυτθὸν ἐόντα
5 2 0 | Il.8.286-Il.8.287 Od.18.82-Od.18.83 | καὶ τετελεσμένον ἔσται αἴ κέν
5 2 0 | Il.8.357-Il.8.358 Od.13.392-Od.13.393 | θεὰ γλαυκῶπις Ἀθήνη καὶ λίην
5 2 0 | Il.8.526-Il.8.526 Od.8.432-Od.8.432 | Διί τʼ ἄλλοισίν τε θεοῖσιν
5 2 0 | Il.9.68-Il.9.68 Od.8.40-Od.8.40 | κούροισιν μὲν ταῦτʼ ἐπιτέλλομαι αὐτὰρ
5 5 4 | Il.9.103-Il.9.103 Il.9.314-Il.9.314 Il.12.215-Il.12.215 Il.13.735-Il.13.735 Od.23.130-Od.23.130 | ὥς μοι δοκεῖ εἶναι ἄριστα
5 3 2 | Il.9.218-Il.9.218 Od.5.198-Od.5.198 Od.16.53-Od.16.53 | δʼ ἀντίον ἷζεν Ὀδυσσῆος θείοιο
5 2 0 | Il.9.249-Il.9.249 Od.22.345-Od.22.345 | αὐτῷ τοι μετόπισθʼ ἄχος ἔσσεται
5 3 0 | Il.9.262-Il.9.262 Od.3.80-Od.3.80 Od.14.99-Od.14.99 | ἐγὼ δέ κέ τοι καταλέξω
5 2 0 | Il.9.395-Il.9.395 Od.11.496-Od.11.496 | ἀνʼ Ἑλλάδα τε Φθίην τε
5 2 0 | Il.9.432-Il.9.432 Od.7.155-Od.7.155 | ὀψὲ δὲ δὴ μετέειπε γέρων
5 3 2 | Il.9.673-Il.9.673 Il.10.544-Il.10.544 Od.12.184-Od.12.184 | πολύαινʼ Ὀδυσεῦ μέγα κῦδος Ἀχαιῶν
5 2 0 | Il.9.701-Il.9.701 Od.14.183-Od.14.183 | κεῖνον μὲν ἐάσομεν ἤ κεν
5 2 0 | Il.9.713-Il.9.713 Od.19.427-Od.19.427 | κοιμήσαντο καὶ ὕπνου δῶρον ἕλοντο
5 2 0 | Il.10.16-Il.10.16 Od.21.247-Od.21.247 | μέγα δʼ ἔστενε κυδάλιμον κῆρ
5 2 0 | Il.10.41-Il.10.42 Od.17.191-Od.17.192 | ἔσται τὸν δʼ ἀπαμειβόμενος προσέφη
5 3 2 | Il.10.220-Il.10.220 Il.10.319-Il.10.319 Od.18.61-Od.18.61 | ὀτρύνει κραδίη καὶ θυμὸς ἀγήνωρ
5 2 0 | Il.10.365-Il.10.365 Od.4.514-Od.4.514 | ἀλλʼ ὅτε δὴ τάχʼ ἔμελλε
5 2 0 | Il.10.465-Il.10.465 Od.21.163-Od.21.163 | ὣς ἄρʼ ἐφώνησεν καὶ ἀπὸ
5 2 0 | Il.10.540-Il.10.540 Od.16.11-Od.16.11 | οὔ πω πᾶν εἴρητο ἔπος
5 2 0 | Il.10.556-Il.10.556 Od.3.231-Od.3.231 | ῥεῖα θεός γʼ ἐθέλων καὶ
5 3 0 | Il.11.118-Il.11.118 Od.10.150-Od.10.150 Od.10.197-Od.10.197 | διὰ δρυμὰ πυκνὰ καὶ ὕλην
5 3 0 | Il.11.478-Il.11.478 Il.16.187-Il.16.187 Od.13.271-Od.13.271 | αὐτὰρ ἐπεὶ δὴ τόν γε
5 2 0 | Il.11.706-Il.11.706 Od.12.16-Od.12.16 | ἡμεῖς μὲν τὰ ἕκαστα διείπομεν
5 4 0 | Il.11.817-Il.11.817 Il.16.539-Il.16.539 Od.19.301-Od.19.301 Od.24.290-Od.24.290 | τῆλε φίλων καὶ πατρίδος αἴης
5 2 0 | Il.12.79-Il.12.80 Od.22.41-Od.22.42 | ὀλέθρου πείρατʼ ἐφῆπται ὣς φάτο
5 2 0 | Il.12.166-Il.12.167 Od.11.502-Od.11.503 | μένος καὶ χεῖρας ἀάπτους οἳ
5 3 0 | Il.12.239-Il.12.239 Od.9.26-Od.9.26 Od.13.240-Od.13.240 | πρὸς ἠῶ τʼ ἠέλιόν τε
5 2 0 | Il.12.299-Il.12.299 Od.6.130-Od.6.130 | ἴμεν ὥς τε λέων ὀρεσίτροφος
5 2 0 | Il.12.436-Il.12.437 Od.4.179-Od.4.180 | τε πρίν γʼ ὅτε δὴ
5 3 2 | Il.13.231-Il.13.231 Il.20.132-Il.20.132 Od.13.146-Od.13.146 | δʼ ἠμείβετʼ ἔπειτα Ποσειδάων ἐνοσίχθων
5 3 2 | Il.13.292-Il.13.292 Il.20.244-Il.20.244 Od.13.296-Od.13.296 | ἀλλʼ ἄγε μηκέτι ταῦτα λεγώμεθα
5 2 0 | Il.13.374-Il.13.374 Od.8.487-Od.8.487 | δή σε βροτῶν αἰνίζομʼ ἁπάντων
5 2 0 | Il.13.773-Il.13.773 Od.22.28-Od.22.28 | νῦν τοι σῶς αἰπὺς ὄλεθρος
5 3 2 | Il.13.784-Il.13.784 Od.14.517-Od.14.517 Od.15.339-Od.15.339 | σε κραδίη θυμός τε κελεύει
5 2 0 | Il.14.26-Il.14.26 Od.24.527-Od.24.527 | ξίφεσίν τε καὶ ἔγχεσιν ἀμφιγύοισι
5 2 0 | Il.14.61-Il.14.62 Od.17.78-Od.17.79 | ὅπως ἔσται τάδε ἔργα εἴ
5 2 0 | Il.14.90-Il.14.90 Od.19.486-Od.19.486 | σίγα μή τίς τʼ ἄλλος
5 2 0 | Il.14.166-Il.14.166 Od.6.15-Od.6.15 | βῆ δʼ ἴμεν ἐς θάλαμον
5 2 0 | Il.14.188-Il.14.188 Od.1.441-Od.1.441 | βῆ ῥʼ ἴμεν ἐκ θαλάμοιο
5 2 0 | Il.14.354-Il.14.354 Od.14.501-Od.14.501 | βῆ δὲ θέειν ἐπὶ νῆας
5 2 0 | Il.15.205-Il.15.205 Od.8.354-Od.8.354 | δʼ αὖτε προσέειπε Ποσειδάων ἐνοσίχθων
5 3 0 | Il.16.47-Il.16.47 Il.21.66-Il.21.66 Od.22.14-Od.22.14 | θάνατόν τε κακὸν καὶ κῆρα
5 2 0 | Il.16.50-Il.16.50 Od.1.415-Od.1.415 | οὔτε θεοπροπίης ἐμπάζομαι ἥν τινα
5 2 0 | Il.16.765-Il.16.765 Od.5.295-Od.5.295 | δʼ Εὖρός τε Νότος τʼ
5 2 0 | Il.17.415-Il.17.415 Od.11.344-Od.11.344 | ὦ φίλοι οὐ μὰν ἧμιν
5 5 4 | Il.17.514-Il.17.514 Il.20.435-Il.20.435 Od.1.267-Od.1.267 Od.1.400-Od.1.400 Od.16.129-Od.16.129 | ταῦτα θεῶν ἐν γούνασι κεῖται
5 2 0 | Il.18.31-Il.18.31 Od.18.341-Od.18.341 | λύθεν δʼ ὑπὸ γυῖα ἑκάστης
5 2 0 | Il.18.72-Il.18.73 Od.11.154-Od.11.155 | ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα τέκνον
5 2 0 | Il.18.108-Il.18.108 Od.14.464-Od.14.464 | ὅς τʼ ἐφέηκε πολύφρονά περ
5 2 0 | Il.18.128-Il.18.128 Od.22.486-Od.22.486 | ναὶ δὴ ταῦτά γε τέκνον
5 4 2 | Il.18.344-Il.18.344 Il.22.443-Il.22.443 Il.23.40-Il.23.40 Od.8.434-Od.8.434 | ἀμφὶ πυρὶ στῆσαι τρίποδα μέγαν
