74 2 0 | Il.2.23:0/5-Il.2.33:5/10 Il.2.60:0/5-Il.2.70:5/11 | εὕδεις Ἀτρέος υἱὲ δαΐφρονος ἱπποδάμοιο οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα ᾧ λαοί τʼ ἐπιτετράφαται καὶ τόσσα μέμηλε νῦν δʼ ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι ὃς σεῦ ἄνευθεν ἐὼν μέγα κήδεται ἠδʼ ἐλεαίρει θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιοὺς πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν Τρώων οὐ γὰρ ἔτʼ ἀμφὶς Ὀλύμπια δώματʼ ἔχοντες ἀθάνατοι φράζονται ἐπέγναμψεν γὰρ ἅπαντας Ἥρη λισσομένη Τρώεσσι δὲ κήδεʼ ἐφῆπται ἐκ Διός ἀλλὰ σὺ σῇσιν ἔχε
6 2 0 | Il.2.807:0/9-Il.2.807:5/9 Il.6.102:0/8-Il.6.102:5/8 | ὣς ἔφαθʼ Ἕκτωρ δʼ οὔ τι
6 2 0 | Il.2.822:0/8-Il.2.822:5/8 Il.24.573:0/8-Il.24.573:5/8 | οὐκ οἶος ἅμα τῷ γε δύω
6 2 0 | Il.2.849:1/7-Il.2.849:6/7 Il.16.288:1/7-Il.16.288:6/7 | ἐξ Ἀμυδῶνος ἀπʼ Ἀξιοῦ εὐρὺ ῥέοντος
6 2 0 | Il.3.24:1/7-Il.3.24:6/7 Il.15.271:4/10-Il.15.271:9/10 | ἢ ἔλαφον κεραὸν ἢ ἄγριον αἶγα
6 7 6 | Il.3.32:2/8-Il.3.32:7/8 Il.11.585:2/8-Il.11.585:7/8 Il.13.566:2/8-Il.13.566:7/8 Il.13.596:2/8-Il.13.596:7/8 Il.13.648:2/8-Il.13.648:7/8 Il.14.408:2/8-Il.14.408:7/8 Il.16.817:1/7-Il.16.817:6/7 | ἑτάρων εἰς ἔθνος ἐχάζετο κῆρʼ ἀλεείνων
6 2 0 | Il.3.38:0/7-Il.3.38:5/7 Il.6.325:0/7-Il.6.325:5/7 | τὸν δʼ Ἕκτωρ νείκεσσεν ἰδὼν αἰσχροῖς
6 15 12 | Il.3.95:0/9-Il.3.95:5/9 Il.7.344:0/8-Il.7.344:5/8 Il.7.398:0/9-Il.7.398:5/9 Il.7.403:0/9-Il.7.403:5/9 Il.9.29:0/9-Il.9.29:5/9 Il.9.50:0/9-Il.9.50:5/9 Il.9.430:0/9-Il.9.430:5/9 Il.9.693:0/9-Il.9.693:5/9 Il.9.710:0/8-Il.9.710:5/8 Il.10.218:0/9-Il.10.218:5/9 Il.10.313:0/9-Il.10.313:5/9 Il.13.487:0/10-Il.13.487:5/10 Il.23.539:0/9-Il.23.539:5/9 Il.23.676:0/9-Il.23.676:5/9 Il.23.784:0/10-Il.23.784:5/10 | ὣς ἔφαθʼ οἳ δʼ ἄρα πάντες
6 4 0 | Il.3.127:0/6-Il.3.127:5/6 Il.3.131:0/6-Il.3.131:5/6 Il.3.251:0/6-Il.3.251:5/6 Il.8.71:0/6-Il.8.71:5/6 | Τρώων θʼ ἱπποδάμων καὶ Ἀχαιῶν χαλκοχιτώνων
6 2 0 | Il.3.167:4/10-Il.3.167:9/10 Il.3.226:4/10-Il.3.226:9/10 | Ἀχαιὸς ἀνὴρ ἠΰς τε μέγας τε
6 2 0 | Il.3.266:0/6-Il.3.266:5/6 Il.3.341:0/6-Il.3.341:5/6 | ἐς μέσσον Τρώων καὶ Ἀχαιῶν ἐστιχόωντο
6 4 0 | Il.3.276:0/6-Il.3.276:5/6 Il.3.320:0/6-Il.3.320:5/6 Il.7.202:0/6-Il.7.202:5/6 Il.24.308:0/6-Il.24.308:5/6 | Ζεῦ πάτερ Ἴδηθεν μεδέων κύδιστε μέγιστε
6 2 0 | Il.3.313:1/7-Il.3.313:6/7 Il.24.330:1/7-Il.24.330:6/7 | μὲν ἄρʼ ἄψορροι προτὶ Ἴλιον ἀπονέοντο
6 3 2 | Il.3.348:0/7-Il.3.348:5/7 Il.7.259:0/7-Il.7.259:5/7 Il.17.44:0/7-Il.17.44:5/7 | οὐδʼ ἔρρηξεν χαλκός ἀνεγνάμφθη δέ οἱ
6 2 0 | Il.3.458:2/8-Il.3.458:7/8 Il.7.350:2/8-Il.7.350:7/8 | Ἀργείην Ἑλένην καὶ κτήμαθʼ ἅμʼ αὐτῇ
6 2 0 | Il.4.8:0/6-Il.4.8:5/6 Il.5.908:0/6-Il.5.908:5/6 | Ἥρη τʼ Ἀργείη καὶ Ἀλαλκομενηῒς Ἀθήνη
6 2 0 | Il.4.29:7/8-Il.4.30:4/7 Il.15.183:7/8-Il.15.184:4/7 | ἄλλοι τὴν δὲ μέγʼ ὀχθήσας προσέφη
6 3 2 | Il.4.73:0/6-Il.4.73:5/6 Il.19.349:0/6-Il.19.349:5/6 Il.22.186:0/6-Il.22.186:5/6 | ὣς εἰπὼν ὄτρυνε πάρος μεμαυῖαν Ἀθήνην
6 5 0 | Il.4.92:0/6-Il.4.92:5/6 Il.5.123:0/6-Il.5.123:5/6 Il.18.169:0/6-Il.18.169:5/6 Il.22.215:0/6-Il.22.215:5/6 Il.22.228:0/6-Il.22.228:5/6 | ἀγχοῦ δʼ ἱσταμένη ἔπεα πτερόεντα προσηύδα
6 3 0 | Il.4.93:0/9-Il.4.93:5/9 Il.7.48:0/10-Il.7.48:5/10 Il.14.190:0/11-Il.14.190:5/11 | ἦ ῥά νύ μοί τι πίθοιο
6 4 0 | Il.4.203:0/6-Il.4.203:5/6 Il.13.462:0/6-Il.13.462:5/6 Il.14.356:0/6-Il.14.356:5/6 Il.16.537:0/6-Il.16.537:5/6 | ἀγχοῦ δʼ ἱστάμενος ἔπεα πτερόεντα προσηύδα
6 2 0 | Il.4.210:0/8-Il.4.210:5/8 Il.5.780:0/9-Il.5.780:5/9 | ἀλλʼ ὅτε δή ῥʼ ἵκανον ὅθι
6 3 2 | Il.4.221:0/7-Il.4.221:5/7 Il.11.412:0/7-Il.11.412:5/7 Il.17.107:0/10-Il.17.107:5/10 | τόφρα δʼ ἐπὶ Τρώων στίχες ἤλυθον
6 2 0 | Il.4.255:1/7-Il.4.255:6/7 Il.8.278:1/7-Il.8.278:6/7 | δὲ ἰδὼν γήθησεν ἄναξ ἀνδρῶν Ἀγαμέμνων
6 2 0 | Il.4.261:0/9-Il.4.261:5/9 Il.12.245:0/9-Il.12.245:5/9 | εἴ περ γάρ τʼ ἄλλοι γε
6 2 0 | Il.4.283:2/7-Il.4.284:0/6 Il.4.311:2/7-Il.4.312:0/6 | μὲν γήθησεν ἰδὼν κρείων Ἀγαμέμνων καί
6 3 2 | Il.4.284:0/6-Il.4.284:5/6 Il.4.337:0/6-Il.4.337:5/6 Il.10.191:0/6-Il.10.191:5/6 | καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα
6 2 0 | Il.4.366:0/7-Il.4.366:5/7 Il.11.198:0/7-Il.11.198:5/7 | ἑσταότʼ ἔν θʼ ἵπποισι καὶ ἅρμασι
6 3 2 | Il.4.418:0/8-Il.4.418:5/8 Il.5.718:0/8-Il.5.718:5/8 Il.24.618:0/8-Il.24.618:5/8 | ἀλλʼ ἄγε δὴ καὶ νῶϊ μεδώμεθα
6 2 0 | Il.4.469:0/6-Il.4.469:5/6 Il.11.260:0/6-Il.11.260:5/6 | οὔτησε ξυστῷ χαλκήρεϊ λῦσε δὲ γυῖα
6 2 0 | Il.4.483:1/8-Il.4.483:6/8 Il.15.631:1/8-Il.15.631:6/8 | ῥά τʼ ἐν εἱαμενῇ ἕλεος μεγάλοιο
6 3 2 | Il.4.522:2/7-Il.4.523:0/6 Il.13.548:4/9-Il.13.549:0/6 Il.16.289:4/9-Il.16.290:0/6 | ὃ δʼ ὕπτιος ἐν κονίῃσι κάππεσεν
6 2 0 | Il.4.526:3/8-Il.4.527:0/7 Il.20.393:3/8-Il.20.394:0/6 | τὸν δὲ σκότος ὄσσε κάλυψε τὸν
6 3 2 | Il.5.78:2/7-Il.5.79:0/7 Il.10.33:2/7-Il.10.34:0/8 Il.16.605:2/7-Il.16.606:0/9 | θεὸς δʼ ὣς τίετο δήμῳ τὸν
6 5 4 | Il.5.133:0/8-Il.5.133:5/8 Il.8.425:0/9-Il.8.425:5/9 Il.11.210:0/9-Il.11.210:5/9 Il.18.202:0/9-Il.18.202:5/9 Il.24.188:0/9-Il.24.188:5/9 | ἣ μὲν ἄρʼ ὣς εἰποῦσʼ ἀπέβη
6 2 0 | Il.5.195:1/7-Il.5.195:6/7 Il.10.473:1/7-Il.10.473:6/7 | παρὰ δέ σφιν ἑκάστῳ δίζυγες ἵπποι
6 2 0 | Il.5.262:2/6-Il.5.263:1/5 Il.5.322:3/7-Il.5.323:1/5 | ἐξ ἄντυγος ἡνία τείνας Αἰνείαο δʼ
6 3 2 | Il.5.302:0/7-Il.5.302:5/7 Il.8.321:0/7-Il.8.321:5/7 Il.20.285:0/7-Il.20.285:5/7 | σμερδαλέα ἰάχων ὃ δὲ χερμάδιον λάβε
6 3 2 | Il.5.366:2/8-Il.5.366:7/8 Il.8.45:2/8-Il.8.45:7/8 Il.22.400:2/8-Il.22.400:7/8 | ἐλάαν τὼ δʼ οὐκ ἀέκοντε πετέσθην
6 2 0 | Il.5.571:1/8-Il.5.571:6/8 Il.15.585:1/8-Il.15.585:6/8 | δʼ οὐ μεῖνε θοός περ ἐὼν
6 3 2 | Il.5.602:0/6-Il.5.602:5/6 Il.16.493:0/6-Il.16.493:5/6 Il.22.269:0/6-Il.22.269:5/6 | αἰχμητήν τʼ ἔμεναι καὶ θαρσαλέον πολεμιστήν
6 3 2 | Il.5.611:0/9-Il.5.611:5/9 Il.12.457:0/9-Il.12.457:5/9 Il.17.347:0/9-Il.17.347:5/9 | στῆ δὲ μάλʼ ἐγγὺς ἰών καὶ
6 2 0 | Il.5.654:3/7-Il.5.655:1/8 Il.16.625:3/7-Il.16.626:1/8 | ψυχὴν δʼ Ἄϊδι κλυτοπώλῳ ὣς φάτο
6 2 0 | Il.5.659:0/7-Il.5.659:5/7 Il.13.580:0/7-Il.13.580:5/7 | τὸν δὲ κατʼ ὀφθαλμῶν ἐρεβεννὴ νὺξ
6 2 0 | Il.5.671:2/8-Il.5.671:7/8 Il.15.163:2/8-Il.15.163:7/8 | ἔπειτα κατὰ φρένα καὶ κατὰ θυμὸν
6 2 0 | Il.5.688:1/7-Il.5.688:6/7 Il.6.366:1/7-Il.6.366:6/7 | ἄλοχόν τε φίλην καὶ νήπιον υἱόν
6 3 0 | Il.5.703:0/7-Il.5.703:5/7 Il.11.299:0/7-Il.11.299:5/7 Il.16.692:0/7-Il.16.692:5/7 | ἔνθα τίνα πρῶτον τίνα δʼ ὕστατον
6 2 0 | Il.5.711:0/8-Il.5.711:5/8 Il.7.17:0/8-Il.7.17:5/8 | τοὺς δʼ ὡς οὖν ἐνόησε θεὰ
6 2 0 | Il.5.787:0/6-Il.5.787:5/6 Il.8.228:0/6-Il.8.228:5/6 | αἰδὼς Ἀργεῖοι κάκʼ ἐλέγχεα εἶδος ἀγητοί
6 2 0 | Il.5.829:2/8-Il.5.829:7/8 Il.5.841:1/7-Il.5.841:6/7 | ἐπʼ Ἄρηϊ πρώτῳ ἔχε μώνυχας ἵππους
6 2 0 | Il.5.871:0/6-Il.5.871:5/6 Il.11.815:0/6-Il.11.815:5/6 | καί ῥʼ ὀλοφυρόμενος ἔπεα πτερόεντα προσηύδα
6 2 0 | Il.6.64:0/8-Il.6.64:5/8 Il.14.447:0/10-Il.14.447:5/10 | οὖτα κατὰ λαπάρην ὃ δʼ ἀνετράπετʼ
6 3 2 | Il.6.110:0/6-Il.6.110:5/6 Il.8.172:0/6-Il.8.172:5/6 Il.15.346:0/6-Il.15.346:5/6 | Ἕκτωρ δὲ Τρώεσσιν ἐκέκλετο μακρὸν ἀΰσας
6 3 0 | Il.6.116:0/6-Il.6.116:5/6 Il.6.369:0/6-Il.6.369:5/6 Il.17.188:0/6-Il.17.188:5/6 | ὣς ἄρα φωνήσας ἀπέβη κορυθαίολος Ἕκτωρ
6 2 0 | Il.6.120:0/6-Il.6.120:5/6 Il.20.159:0/6-Il.20.159:5/6 | ἐς μέσον ἀμφοτέρων συνίτην μεμαῶτε μάχεσθαι
6 2 0 | Il.6.127:0/7-Il.6.127:5/7 Il.21.151:0/7-Il.21.151:5/7 | δυστήνων δέ τε παῖδες ἐμῷ μένει
6 2 0 | Il.6.208:0/6-Il.6.208:5/6 Il.11.784:0/6-Il.11.784:5/6 | αἰὲν ἀριστεύειν καὶ ὑπείροχον ἔμμεναι ἄλλων
6 2 0 | Il.6.237:3/9-Il.6.237:8/9 Il.9.354:3/9-Il.9.354:8/9 | Σκαιάς τε πύλας καὶ φηγὸν ἵκανεν
6 2 0 | Il.7.25:3/8-Il.7.26:0/7 Il.21.395:3/8-Il.21.396:0/7 | μέγας δέ σε θυμὸς ἀνῆκεν; ἦ
6 2 0 | Il.7.46:4/10-Il.7.46:9/10 Il.11.429:4/10-Il.11.429:9/10 | ἰὼν καί μιν πρὸς μῦθον ἔειπεν
6 2 0 | Il.7.46:5/10-Il.7.47:0/6 Il.11.522:2/7-Il.11.523:0/6 | καί μιν πρὸς μῦθον ἔειπεν Ἕκτορ
6 2 0 | Il.7.47:0/6-Il.7.47:5/6 Il.11.200:0/6-Il.11.200:5/6 | Ἕκτορ υἱὲ Πριάμοιο Διὶ μῆτιν ἀτάλαντε
6 5 0 | Il.7.108:3/9-Il.7.108:8/9 Il.14.232:6/12-Il.14.232:11/12 Il.14.297:4/10-Il.14.297:9/10 Il.15.552:4/10-Il.15.552:9/10 Il.21.356:4/10-Il.21.356:9/10 | ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζεν
6 2 0 | Il.7.120:0/6-Il.7.120:5/6 Il.13.788:0/6-Il.13.788:5/6 | ὣς εἰπὼν παρέπεισεν ἀδελφειοῦ φρένας ἥρως
6 2 0 | Il.7.123:4/6-Il.7.124:3/8 Il.15.285:4/6-Il.15.286:3/8 | καὶ μετέειπεν ὢ πόποι ἦ μέγα
6 2 0 | Il.7.162:0/7-Il.7.162:5/7 Il.23.288:0/7-Il.23.288:5/7 | ὦρτο πολὺ πρῶτος μὲν ἄναξ ἀνδρῶν
6 2 0 | Il.7.207:0/8-Il.7.207:5/8 Il.14.187:0/8-Il.14.187:5/8 | αὐτὰρ ἐπεὶ δὴ πάντα περὶ χροῒ
6 2 0 | Il.7.261:0/6-Il.7.261:5/6 Il.12.405:0/6-Il.12.405:5/6 | ἤλυθεν ἐγχείη στυφέλιξε δέ μιν μεμαῶτα
6 2 0 | Il.7.273:0/7-Il.7.273:5/7 Il.17.530:0/7-Il.17.530:5/7 | καί νύ κε δὴ ξιφέεσσʼ αὐτοσχεδὸν
6 2 0 | Il.7.283:0/6-Il.7.283:5/6 Il.13.76:0/6-Il.13.76:5/6 | τὸν δʼ ἀπαμειβόμενος προσέφη Τελαμώνιος Αἴας
6 3 0 | Il.7.327:0/6-Il.7.327:5/6 Il.7.385:0/6-Il.7.385:5/6 Il.23.236:0/6-Il.23.236:5/6 | Ἀτρεΐδη τε καὶ ἄλλοι ἀριστῆες Παναχαιῶν
6 2 0 | Il.7.371:0/6-Il.7.371:5/6 Il.18.299:0/6-Il.18.299:5/6 | καὶ φυλακῆς μνήσασθε καὶ ἐγρήγορθε ἕκαστος
6 2 0 | Il.7.374:0/6-Il.7.374:5/6 Il.7.388:0/6-Il.7.388:5/6 | μῦθον Ἀλεξάνδροιο τοῦ εἵνεκα νεῖκος ὄρωρε
6 2 0 | Il.7.389:3/7-Il.7.390:1/6 Il.22.115:4/8-Il.22.116:1/7 | Ἀλέξανδρος κοίλῃς ἐνὶ νηυσὶν ἠγάγετο Τροίηνδʼ
6 2 0 | Il.7.418:2/8-Il.7.418:7/8 Il.7.420:2/8-Il.7.420:7/8 | τʼ ἀγέμεν ἕτεροι δὲ μεθʼ ὕλην
6 2 0 | Il.7.445:0/6-Il.7.445:5/6 Il.21.287:0/6-Il.21.287:5/6 | τοῖσι δὲ μύθων ἦρχε Ποσειδάων ἐνοσίχθων
6 2 0 | Il.8.72:0/9-Il.8.72:5/9 Il.22.212:0/9-Il.22.212:5/9 | ἕλκε δὲ μέσσα λαβών ῥέπε δʼ
6 2 0 | Il.8.145:0/7-Il.8.145:5/7 Il.10.60:0/7-Il.10.60:5/7 | τὸν δʼ ἠμείβετʼ ἔπειτα βοὴν ἀγαθὸς
6 2 0 | Il.8.162:0/7-Il.8.162:5/7 Il.12.311:0/7-Il.12.311:5/7 | ἕδρῃ τε κρέασίν τε ἰδὲ πλείοις
6 2 0 | Il.8.184:0/6-Il.8.184:5/6 Il.23.442:0/6-Il.23.442:5/6 | ὣς εἰπὼν ἵπποισιν ἐκέκλετο φώνησέν τε
6 2 0 | Il.8.211:0/8-Il.8.211:5/8 Il.20.135:0/8-Il.20.135:5/8 | ἡμέας τοὺς ἄλλους ἐπεὶ ἦ πολὺ
6 3 0 | Il.8.216:0/7-Il.8.216:5/7 Il.11.300:0/7-Il.11.300:5/7 Il.19.204:0/7-Il.19.204:5/7 | Ἕκτωρ Πριαμίδης ὅτε οἱ Ζεὺς κῦδος
6 4 3 | Il.8.220:3/9-Il.8.220:8/9 Il.11.617:3/9-Il.11.617:8/9 Il.13.167:3/9-Il.13.167:8/9 Il.13.208:3/9-Il.13.208:8/9 | παρά τε κλισίας καὶ νῆας Ἀχαιῶν
6 2 0 | Il.8.247:0/6-Il.8.247:5/6 Il.24.315:0/6-Il.24.315:5/6 | αὐτίκα δʼ αἰετὸν ἧκε τελειότατον πετεηνῶν
6 2 0 | Il.8.282:2/8-Il.8.282:7/8 Il.11.797:1/7-Il.11.797:6/7 | αἴ κέν τι φόως Δαναοῖσι γένηαι
6 2 0 | Il.8.313:1/7-Il.8.313:6/7 Il.15.577:1/7-Il.15.577:6/7 | πόλεμον δὲ βάλε στῆθος παρὰ μαζόν
6 2 0 | Il.8.351:0/6-Il.8.351:5/6 Il.19.341:0/6-Il.19.341:5/6 | αἶψα δʼ Ἀθηναίην ἔπεα πτερόεντα προσηύδα
6 2 0 | Il.8.516:0/6-Il.8.516:5/6 Il.19.318:0/6-Il.19.318:5/6 | Τρωσὶν ἐφʼ ἱπποδάμοισι φέρειν πολύδακρυν Ἄρηα
6 3 2 | Il.8.530:0/6-Il.8.530:5/6 Il.18.277:0/6-Il.18.277:5/6 Il.18.303:0/6-Il.18.303:5/6 | πρῶϊ δʼ ὑπηοῖοι σὺν τεύχεσι θωρηχθέντες
6 2 0 | Il.9.8:0/6-Il.9.8:5/6 Il.15.629:0/6-Il.15.629:5/6 | ὣς ἐδαΐζετο θυμὸς ἐνὶ στήθεσσιν Ἀχαιῶν
6 2 0 | Il.9.130:2/6-Il.9.131:1/10 Il.9.272:3/7-Il.9.273:1/10 | κάλλει ἐνίκων φῦλα γυναικῶν τὰς μέν
6 2 0 | Il.9.132:0/7-Il.9.132:5/7 Il.9.274:0/7-Il.9.274:5/7 | κούρη Βρισῆος ἐπὶ δὲ μέγαν ὅρκον
6 4 0 | Il.9.235:0/6-Il.9.235:5/6 Il.12.107:0/6-Il.12.107:5/6 Il.12.126:0/6-Il.12.126:5/6 Il.17.639:0/6-Il.17.639:5/6 | σχήσεσθʼ ἀλλʼ ἐν νηυσὶ μελαίνῃσιν πεσέεσθαι
6 2 0 | Il.9.252:0/9-Il.9.252:5/9 Il.11.765:0/9-Il.11.765:5/9 | ὦ πέπον ἦ μὲν σοί γε
6 2 0 | Il.9.366:0/6-Il.9.366:5/6 Il.23.261:0/6-Il.23.261:5/6 | ἠδὲ γυναῖκας ἐϋζώνους πολιόν τε σίδηρον
6 2 0 | Il.9.437:1/9-Il.9.437:6/9 Il.9.444:1/9-Il.9.444:6/9 | ἂν ἔπειτʼ ἀπὸ σεῖο φίλον τέκος
6 2 0 | Il.9.648:0/6-Il.9.648:5/6 Il.16.59:0/6-Il.16.59:5/6 | Ἀτρεΐδης ὡς εἴ τινʼ ἀτίμητον μετανάστην
6 2 0 | Il.10.2:0/5-Il.10.3:0/6 Il.24.678:0/5-Il.24.679:0/6 | εὗδον παννύχιοι μαλακῷ δεδμημένοι ὕπνῳ ἀλλʼ
6 2 0 | Il.10.73:0/9-Il.10.73:5/9 Il.21.205:0/8-Il.21.205:5/8 | αὐτὰρ ὃ βῆ ῥʼ ἰέναι μετὰ
6 4 2 | Il.10.87:0/6-Il.10.87:5/6 Il.10.555:0/6-Il.10.555:5/6 Il.11.511:0/6-Il.11.511:5/6 Il.14.42:0/6-Il.14.42:5/6 | ὦ Νέστορ Νηληϊάδη μέγα κῦδος Ἀχαιῶν
6 2 0 | Il.10.220:1/7-Il.10.220:6/7 Il.10.319:1/7-Il.10.319:6/7 | ἔμʼ ὀτρύνει κραδίη καὶ θυμὸς ἀγήνωρ
6 2 0 | Il.10.226:4/10-Il.10.226:9/10 Il.23.590:3/9-Il.23.590:8/9 | τε νόος λεπτὴ δέ τε μῆτις
6 2 0 | Il.10.257:2/8-Il.10.257:7/8 Il.10.261:2/8-Il.10.261:7/8 | ἀμφὶ δέ οἱ κυνέην κεφαλῆφιν ἔθηκε
6 3 0 | Il.10.298:4/10-Il.10.298:9/10 Il.10.469:4/10-Il.10.469:9/10 Il.23.806:3/9-Il.23.806:8/9 | διά τʼ ἔντεα καὶ μέλαν αἷμα
6 2 0 | Il.10.369:0/6-Il.10.369:5/6 Il.11.361:0/6-Il.11.361:5/6 | δουρὶ δʼ ἐπαΐσσων προσέφη κρατερὸς Διομήδης
6 5 2 | Il.10.382:0/6-Il.10.382:5/6 Il.10.423:0/6-Il.10.423:5/6 Il.10.554:0/6-Il.10.554:5/6 Il.19.154:0/6-Il.19.154:5/6 Il.19.215:0/6-Il.19.215:5/6 | τὸν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς
6 3 2 | Il.10.507:0/9-Il.10.507:5/9 Il.11.411:0/9-Il.11.411:5/9 Il.18.15:0/9-Il.18.15:5/9 | εἷος ὃ ταῦθʼ ὥρμαινε κατὰ φρένα
6 2 0 | Il.11.2:0/7-Il.11.2:5/7 Il.19.2:0/7-Il.19.2:5/7 | ὄρνυθʼ ἵνʼ ἀθανάτοισι φόως φέροι ἠδὲ
6 3 0 | Il.11.193:0/7-Il.11.193:5/7 Il.11.208:0/7-Il.11.208:5/7 Il.17.454:0/7-Il.17.454:5/7 | κτείνειν εἰς ὅ κε νῆας ἐϋσσέλμους
6 2 0 | Il.11.197:0/6-Il.11.197:5/6 Il.15.239:0/6-Il.15.239:5/6 | εὗρʼ υἱὸν Πριάμοιο δαΐφρονος Ἕκτορα δῖον
6 2 0 | Il.11.314:0/10-Il.11.314:5/10 Il.17.179:0/10-Il.17.179:5/10 | ἀλλʼ ἄγε δεῦρο πέπον παρʼ ἔμʼ
6 2 0 | Il.11.417:4/9-Il.11.418:0/8 Il.12.149:2/7-Il.12.150:0/10 | ὑπαὶ δέ τε κόμπος ὀδόντων γίγνεται
6 2 0 | Il.11.429:5/10-Il.11.430:0/7 Il.24.682:5/10-Il.24.683:0/12 | καί μιν πρὸς μῦθον ἔειπεν ὦ
6 4 0 | Il.11.433:2/9-Il.11.433:7/9 Il.12.250:1/8-Il.12.250:6/8 Il.16.861:1/8-Il.16.861:6/8 Il.18.92:1/8-Il.18.92:6/8 | ἐμῷ ὑπὸ δουρὶ τυπεὶς ἀπὸ θυμὸν
6 3 2 | Il.11.449:0/8-Il.11.449:5/8 Il.13.373:0/8-Il.13.373:5/8 Il.20.388:0/8-Il.20.388:5/8 | δούπησεν δὲ πεσών ὃ δʼ ἐπεύξατο
6 2 0 | Il.11.549:0/6-Il.11.549:5/6 Il.15.272:0/6-Il.15.272:5/6 | ἐσσεύαντο κύνες τε καὶ ἀνέρες ἀγροιῶται
6 2 0 | Il.11.557:0/8-Il.11.557:5/8 Il.17.666:0/9-Il.17.666:5/9 | ἤϊε πόλλʼ ἀέκων περὶ γὰρ δίε
6 2 0 | Il.11.590:1/7-Il.11.590:6/7 Il.18.307:1/7-Il.18.307:6/7 | ἐκ πολέμοιο δυσηχέος ἀλλὰ μάλʼ ἄντην
6 2 0 | Il.11.715:0/6-Il.11.715:5/6 Il.18.167:0/6-Il.18.167:5/6 | ἄγγελος ἦλθε θέουσʼ ἀπʼ Ὀλύμπου θωρήσσεσθαι
6 2 0 | Il.11.793:0/6-Il.11.793:5/6 Il.15.404:0/6-Il.15.404:5/6 | παρειπών; ἀγαθὴ δὲ παραίφασίς ἐστιν ἑταίρου
6 2 0 | Il.11.795:3/8-Il.11.796:0/9 Il.16.51:3/8-Il.16.52:0/8 | πὰρ Ζηνὸς ἐπέφραδε πότνια μήτηρ ἀλλὰ
6 4 3 | Il.11.803:1/7-Il.11.803:6/7 Il.14.146:1/7-Il.14.146:6/7 Il.16.45:1/7-Il.16.45:6/7 Il.16.376:1/7-Il.16.376:6/7 | προτὶ ἄστυ νεῶν ἄπο καὶ κλισιάων
6 2 0 | Il.11.812:3/7-Il.11.813:1/8 Il.16.528:3/7-Il.16.529:1/8 | ἀπὸ δʼ ἕλκεος ἀργαλέοιο αἷμα μέλαν
6 3 2 | Il.12.60:2/7-Il.12.61:0/8 Il.12.210:2/7-Il.12.211:0/7 Il.13.725:2/7-Il.13.726:0/5 | Πουλυδάμας θρασὺν Ἕκτορα εἶπε παραστάς Ἕκτορ
6 3 0 | Il.12.70:0/6-Il.12.70:5/6 Il.13.227:0/6-Il.13.227:5/6 Il.14.70:0/6-Il.14.70:5/6 | νωνύμνους ἀπολέσθαι ἀπʼ Ἄργεος ἐνθάδʼ Ἀχαιούς
6 2 0 | Il.12.175:0/7-Il.12.175:5/7 Il.15.414:0/7-Il.15.414:5/7 | ἄλλοι δʼ ἀμφʼ ἄλλῃσι μάχην ἐμάχοντο
6 2 0 | Il.12.195:0/7-Il.12.195:5/7 Il.15.343:0/9-Il.15.343:5/9 | ὄφρʼ οἳ τοὺς ἐνάριζον ἀπʼ ἔντεα
6 2 0 | Il.12.294:2/8-Il.12.294:7/8 Il.21.581:4/10-Il.21.581:9/10 | ἀσπίδα μὲν πρόσθʼ ἔσχετο πάντοσʼ ἐΐσην
6 2 0 | Il.12.385:3/8-Il.12.386:0/8 Il.16.742:3/8-Il.16.743:0/8 | ὃ δʼ ἄρʼ ἀρνευτῆρι ἐοικὼς κάππεσʼ
6 2 0 | Il.13.16:0/6-Il.13.16:5/6 Il.13.353:0/6-Il.13.353:5/6 | Τρωσὶν δαμναμένους Διὶ δὲ κρατερῶς ἐνεμέσσα
6 3 2 | Il.13.147:0/6-Il.13.147:5/6 Il.15.278:0/6-Il.15.278:5/6 Il.17.731:0/6-Il.17.731:5/6 | νύσσοντες ξίφεσίν τε καὶ ἔγχεσιν ἀμφιγύοισιν
6 2 0 | Il.13.501:0/6-Il.13.501:5/6 Il.16.761:0/6-Il.16.761:5/6 | ἵεντʼ ἀλλήλων ταμέειν χρόα νηλέϊ χαλκῷ
6 2 0 | Il.13.580:1/7-Il.13.580:6/7 Il.22.466:1/7-Il.22.466:6/7 | δὲ κατʼ ὀφθαλμῶν ἐρεβεννὴ νὺξ ἐκάλυψεν
6 2 0 | Il.13.607:1/7-Il.13.607:6/7 Il.13.647:1/7-Il.13.647:6/7 | οὐδὲ διὰ πρὸ δυνήσατο χαλκὸν ἐλάσσαι
6 2 0 | Il.13.618:3/9-Il.13.618:8/9 Il.16.503:3/9-Il.16.503:8/9 | ὃ δὲ λὰξ ἐν στήθεσι βαίνων
